blizzard_item_id,name,icon_url,slot_type,armor_type,quality_track,has_tooltip
11730,Savage Gladiator Grips,https://wow.zamimg.com/images/wow/icons/medium/inv_gauntlets_04.jpg,hands,mail,,yes
11731,Savage Gladiator Greaves,https://wow.zamimg.com/images/wow/icons/medium/inv_boots_01.jpg,feet,mail,,yes
11735,Ragefury Eyepatch,https://wow.zamimg.com/images/wow/icons/medium/inv_helmet_46.jpg,head,leather,,yes
11744,Bloodfist,https://wow.zamimg.com/images/wow/icons/medium/inv_gauntlets_11.jpg,main_hand,,,yes
11745,Fists of Phalanx,https://wow.zamimg.com/images/wow/icons/medium/inv_gauntlets_22.jpg,hands,plate,,yes
11746,Golem Skull Helm,https://wow.zamimg.com/images/wow/icons/medium/inv_helmet_23.jpg,head,plate,,yes
11747,Flamestrider Robes,https://wow.zamimg.com/images/wow/icons/medium/inv_chest_cloth_07.jpg,chest,leather,,yes
11748,Pyric Caduceus,https://wow.zamimg.com/images/wow/icons/medium/inv_staff_13.jpg,main_hand,,,yes
11749,Searingscale Leggings,https://wow.zamimg.com/images/wow/icons/medium/inv_pants_03.jpg,legs,mail,,yes
11750,Kindling Stave,https://wow.zamimg.com/images/wow/icons/medium/inv_staff_18.jpg,main_hand,,,yes
11764,Cinderhide Armsplints,https://wow.zamimg.com/images/wow/icons/medium/inv_bracer_02.jpg,wrist,leather,,yes
11765,Pyremail Wristguards,https://wow.zamimg.com/images/wow/icons/medium/inv_bracer_18.jpg,wrist,mail,,yes
11766,Flameweave Cuffs,https://wow.zamimg.com/images/wow/icons/medium/inv_bracer_05.jpg,wrist,cloth,,yes
11767,Emberplate Armguards,https://wow.zamimg.com/images/wow/icons/medium/inv_bracer_18.jpg,wrist,plate,,yes
11782,Boreal Mantle,https://wow.zamimg.com/images/wow/icons/medium/inv_shoulder_02.jpg,shoulder,cloth,,yes
11783,Chillsteel Girdle,https://wow.zamimg.com/images/wow/icons/medium/inv_belt_33.jpg,waist,mail,,yes
11784,Arbiter's Blade,https://wow.zamimg.com/images/wow/icons/medium/inv_sword_23.jpg,main_hand,,,yes
11802,Lavacrest Leggings,https://wow.zamimg.com/images/wow/icons/medium/inv_pants_04.jpg,legs,plate,,yes
11803,Force of Magma,https://wow.zamimg.com/images/wow/icons/medium/inv_hammer_09.jpg,main_hand,,,yes
11805,Rubidium Hammer,https://wow.zamimg.com/images/wow/icons/medium/inv_hammer_09.jpg,main_hand,,,yes
11807,Sash of the Burning Heart,https://wow.zamimg.com/images/wow/icons/medium/inv_belt_11.jpg,waist,cloth,,yes
11808,Circle of Flame,https://wow.zamimg.com/images/wow/icons/medium/spell_fire_fire.jpg,head,cloth,,yes
11809,Flame Wrath,https://wow.zamimg.com/images/wow/icons/medium/inv_spear_01.jpg,main_hand,,,yes
11810,Force of Will,https://wow.zamimg.com/images/wow/icons/medium/inv_jewelry_amulet_01.jpg,trinket_1,,,yes
11812,Cape of the Fire Salamander,https://wow.zamimg.com/images/wow/icons/medium/inv_misc_cape_18.jpg,back,,,yes
11814,Molten Fists,https://wow.zamimg.com/images/wow/icons/medium/inv_gauntlets_04.jpg,hands,mail,,yes
11815,Hand of Justice,https://wow.zamimg.com/images/wow/icons/medium/inv_jewelry_talisman_01.jpg,trinket_1,,,yes
11816,Angerforge's Battle Axe,https://wow.zamimg.com/images/wow/icons/medium/inv_weapon_halberd_06.jpg,main_hand,,,yes
11817,Lord General's Sword,https://wow.zamimg.com/images/wow/icons/medium/inv_sword_25.jpg,main_hand,,,yes
11819,Second Wind,https://wow.zamimg.com/images/wow/icons/medium/inv_jewelry_talisman_06.jpg,trinket_1,,,yes
11820,Royal Decorated Armor,https://wow.zamimg.com/images/wow/icons/medium/inv_chest_plate04.jpg,chest,mail,,yes
11821,Warstrife Leggings,https://wow.zamimg.com/images/wow/icons/medium/inv_pants_09.jpg,legs,leather,,yes
11822,Omnicast Boots,https://wow.zamimg.com/images/wow/icons/medium/inv_boots_05.jpg,feet,cloth,,yes
11823,Luminary Kilt,https://wow.zamimg.com/images/wow/icons/medium/inv_pants_13.jpg,legs,leather,,yes
11824,Cyclopean Band,https://wow.zamimg.com/images/wow/icons/medium/inv_jewelry_ring_08.jpg,ring_1,,,yes
11832,Burst of Knowledge,https://wow.zamimg.com/images/wow/icons/medium/inv_jewelry_amulet_07.jpg,trinket_1,,,yes
11839,Chief Architect's Monocle,https://wow.zamimg.com/images/wow/icons/medium/inv_helmet_44.jpg,head,cloth,,yes
11841,Senior Designer's Pantaloons,https://wow.zamimg.com/images/wow/icons/medium/inv_pants_09.jpg,legs,cloth,,yes
11842,Lead Surveyor's Mantle,https://wow.zamimg.com/images/wow/icons/medium/inv_shoulder_15.jpg,shoulder,mail,,yes
11920,Wraith Scythe,https://wow.zamimg.com/images/wow/icons/medium/inv_axe_13.jpg,main_hand,,,yes
11921,Impervious Giant,https://wow.zamimg.com/images/wow/icons/medium/inv_hammer_08.jpg,main_hand,,,yes
11922,Blood-Etched Blade,https://wow.zamimg.com/images/wow/icons/medium/inv_weapon_shortblade_15.jpg,main_hand,,,yes
11923,The Hammer of Grace,https://wow.zamimg.com/images/wow/icons/medium/inv_hammer_07.jpg,main_hand,,,yes
11924,Robes of the Royal Crown,https://wow.zamimg.com/images/wow/icons/medium/inv_chest_cloth_16.jpg,chest,cloth,,yes
11925,Ghostshroud,https://wow.zamimg.com/images/wow/icons/medium/inv_helmet_41.jpg,head,leather,,yes
11926,Deathdealer Breastplate,https://wow.zamimg.com/images/wow/icons/medium/inv_chest_chain_07.jpg,chest,mail,,yes
11927,Legplates of the Eternal Guardian,https://wow.zamimg.com/images/wow/icons/medium/inv_pants_04.jpg,legs,plate,,yes
11928,Thaurissan's Royal Scepter,https://wow.zamimg.com/images/wow/icons/medium/inv_mace_13.jpg,off_hand,,,yes
11929,Haunting Specter Leggings,https://wow.zamimg.com/images/wow/icons/medium/inv_pants_11.jpg,legs,cloth,,yes
11930,The Emperor's New Cape,https://wow.zamimg.com/images/wow/icons/medium/inv_misc_cape_20.jpg,back,,,yes
11931,Dreadforge Retaliator,https://wow.zamimg.com/images/wow/icons/medium/inv_axe_22.jpg,main_hand,,,yes
11932,Guiding Stave of Wisdom,https://wow.zamimg.com/images/wow/icons/medium/inv_staff_30.jpg,main_hand,,,yes
11933,Imperial Jewel,https://wow.zamimg.com/images/wow/icons/medium/inv_misc_gem_sapphire_01.jpg,neck,,,yes
11934,Emperor's Seal,https://wow.zamimg.com/images/wow/icons/medium/inv_jewelry_ring_24.jpg,ring_1,,,yes
11935,Magmus Stone,https://wow.zamimg.com/images/wow/icons/medium/inv_misc_orb_05.jpg,off_hand,,,yes
12103,Star of Mystaria,https://wow.zamimg.com/images/wow/icons/medium/inv_jewelry_talisman_08.jpg,neck,,,yes
12243,Smoldering Claw,https://wow.zamimg.com/images/wow/icons/medium/inv_weapon_halberd_04.jpg,main_hand,,,yes
12264,Worg Carrier,https://wow.zamimg.com/images/wow/icons/medium/inv_box_petcarrier_01.jpg,other,,,yes
12462,Embrace of the Wind Serpent,https://wow.zamimg.com/images/wow/icons/medium/inv_chest_cloth_42.jpg,chest,cloth,,yes
12463,Drakefang Butcher,https://wow.zamimg.com/images/wow/icons/medium/inv_sword_19.jpg,main_hand,,,yes
12464,Bloodfire Talons,https://wow.zamimg.com/images/wow/icons/medium/inv_gauntlets_19.jpg,hands,leather,,yes
12465,Nightfall Drape,https://wow.zamimg.com/images/wow/icons/medium/inv_misc_cape_05.jpg,back,,,yes
12466,Dawnspire Cord,https://wow.zamimg.com/images/wow/icons/medium/inv_belt_11.jpg,waist,cloth,,yes
12553,Swiftwalker Boots,https://wow.zamimg.com/images/wow/icons/medium/inv_boots_02.jpg,feet,leather,,yes
12554,Hands of the Exalted Herald,https://wow.zamimg.com/images/wow/icons/medium/inv_gauntlets_32.jpg,hands,cloth,,yes
12556,High Priestess Boots,https://wow.zamimg.com/images/wow/icons/medium/inv_boots_wolf.jpg,feet,cloth,,yes
12557,Ebonsteel Spaulders,https://wow.zamimg.com/images/wow/icons/medium/inv_shoulder_25.jpg,shoulder,plate,,yes
12582,Keris of Zul'Serak,https://wow.zamimg.com/images/wow/icons/medium/inv_weapon_shortblade_12.jpg,main_hand,,,yes
12626,Funeral Cuffs,https://wow.zamimg.com/images/wow/icons/medium/inv_bracer_07.jpg,wrist,cloth,,yes
12651,Blackcrow,https://wow.zamimg.com/images/wow/icons/medium/inv_weapon_crossbow_04.jpg,main_hand,,,yes
12653,Riphook,https://wow.zamimg.com/images/wow/icons/medium/inv_weapon_bow_08.jpg,main_hand,,,yes
12791,Barman Shanker,https://wow.zamimg.com/images/wow/icons/medium/inv_drink_10.jpg,main_hand,,,yes
12793,Mixologist's Tunic,https://wow.zamimg.com/images/wow/icons/medium/inv_chest_leather_01.jpg,chest,leather,,yes
13143,Mark of the Dragon Lord,https://wow.zamimg.com/images/wow/icons/medium/inv_jewelry_ring_17.jpg,ring_1,,,yes
13148,Chillpike,https://wow.zamimg.com/images/wow/icons/medium/inv_spear_05.jpg,main_hand,,,yes
13161,Trindlehaven Staff,https://wow.zamimg.com/images/wow/icons/medium/inv_staff_29.jpg,main_hand,,,yes
13162,Reiver Claws,https://wow.zamimg.com/images/wow/icons/medium/inv_gauntlets_29.jpg,hands,plate,,yes
13163,Relentless Scythe,https://wow.zamimg.com/images/wow/icons/medium/inv_sword_18.jpg,main_hand,,,yes
13166,Slamshot Shoulders,https://wow.zamimg.com/images/wow/icons/medium/inv_shoulder_23.jpg,shoulder,plate,,yes
13167,Fist of Omokk,https://wow.zamimg.com/images/wow/icons/medium/inv_hammer_04.jpg,main_hand,,,yes
13168,Plate of the Shaman King,https://wow.zamimg.com/images/wow/icons/medium/inv_chest_plate13.jpg,chest,plate,,yes
13169,Tressermane Leggings,https://wow.zamimg.com/images/wow/icons/medium/inv_pants_09.jpg,legs,leather,,yes
13170,Skyshroud Leggings,https://wow.zamimg.com/images/wow/icons/medium/inv_pants_13.jpg,legs,cloth,,yes
13175,Voone's Twitchbow,https://wow.zamimg.com/images/wow/icons/medium/inv_weapon_bow_10.jpg,main_hand,,,yes
13177,Talisman of Evasion,https://wow.zamimg.com/images/wow/icons/medium/inv_jewelry_amulet_04.jpg,neck,,,yes
13178,Rosewine Circle,https://wow.zamimg.com/images/wow/icons/medium/inv_jewelry_ring_22.jpg,ring_1,,,yes
13179,Brazecore Armguards,https://wow.zamimg.com/images/wow/icons/medium/inv_bracer_09.jpg,wrist,mail,,yes
13183,Venomspitter,https://wow.zamimg.com/images/wow/icons/medium/inv_wand_10.jpg,main_hand,,,yes
13205,Rhombeard Protector,https://wow.zamimg.com/images/wow/icons/medium/inv_shield_14.jpg,off_hand,,,yes
13206,Wolfshear Leggings,https://wow.zamimg.com/images/wow/icons/medium/inv_pants_06.jpg,legs,cloth,,yes
13208,Bleak Howler Armguards,https://wow.zamimg.com/images/wow/icons/medium/inv_bracer_07.jpg,wrist,leather,,yes
13210,Pads of the Dread Wolf,https://wow.zamimg.com/images/wow/icons/medium/inv_boots_wolf.jpg,feet,leather,,yes
13211,Slashclaw Bracers,https://wow.zamimg.com/images/wow/icons/medium/inv_bracer_07.jpg,wrist,mail,,yes
13212,Halycon's Spiked Collar,https://wow.zamimg.com/images/wow/icons/medium/inv_belt_14.jpg,neck,,,yes
13213,Smolderweb's Eye,https://wow.zamimg.com/images/wow/icons/medium/inv_misc_gem_pearl_01.jpg,trinket_1,,,yes
13218,Fang of the Crystal Spider,https://wow.zamimg.com/images/wow/icons/medium/inv_weapon_shortblade_16.jpg,main_hand,,,yes
13244,Gilded Gauntlets,https://wow.zamimg.com/images/wow/icons/medium/inv_gauntlets_29.jpg,hands,mail,,yes
13245,Kresh's Back,https://wow.zamimg.com/images/wow/icons/medium/inv_shield_18.jpg,off_hand,,,yes
13252,Cloudrunner Girdle,https://wow.zamimg.com/images/wow/icons/medium/inv_belt_10.jpg,waist,leather,,yes
13253,Hands of Power,https://wow.zamimg.com/images/wow/icons/medium/inv_gauntlets_14.jpg,hands,cloth,,yes
13255,Trueaim Gauntlets,https://wow.zamimg.com/images/wow/icons/medium/inv_gauntlets_30.jpg,hands,mail,,yes
13257,Demonic Runed Spaulders,https://wow.zamimg.com/images/wow/icons/medium/inv_shoulder_07.jpg,shoulder,leather,,yes
13258,Slaghide Gauntlets,https://wow.zamimg.com/images/wow/icons/medium/inv_gauntlets_22.jpg,hands,leather,,yes
13259,Ribsteel Footguards,https://wow.zamimg.com/images/wow/icons/medium/inv_boots_plate_08.jpg,feet,plate,,yes
13335,Deathcharger's Reins,https://wow.zamimg.com/images/wow/icons/medium/ability_mount_undeadhorse.jpg,other,,,yes
13340,Cape of the Black Baron,https://wow.zamimg.com/images/wow/icons/medium/inv_misc_cape_20.jpg,back,,,yes
13344,Dracorian Gauntlets,https://wow.zamimg.com/images/wow/icons/medium/inv_gauntlets_31.jpg,hands,mail,,yes
13345,Seal of Rivendare,https://wow.zamimg.com/images/wow/icons/medium/inv_jewelry_ring_16.jpg,ring_1,,,yes
13346,Robes of the Exalted,https://wow.zamimg.com/images/wow/icons/medium/inv_chest_cloth_08.jpg,chest,cloth,,yes
13348,Demonshear,https://wow.zamimg.com/images/wow/icons/medium/inv_sword_14.jpg,main_hand,,,yes
13349,Scepter of the Unholy,https://wow.zamimg.com/images/wow/icons/medium/inv_mace_07.jpg,main_hand,,,yes
13353,Book of the Dead,https://wow.zamimg.com/images/wow/icons/medium/inv_misc_book_06.jpg,off_hand,,,yes
13358,Wyrmtongue Shoulders,https://wow.zamimg.com/images/wow/icons/medium/inv_shoulder_24.jpg,shoulder,leather,,yes
13359,Crown of Tyranny,https://wow.zamimg.com/images/wow/icons/medium/inv_helmet_03.jpg,head,mail,,yes
13360,Gift of the Elven Magi,https://wow.zamimg.com/images/wow/icons/medium/inv_weapon_shortblade_15.jpg,main_hand,,,yes
13361,Skullforge Reaver,https://wow.zamimg.com/images/wow/icons/medium/inv_sword_12.jpg,main_hand,,,yes
13368,Bonescraper,https://wow.zamimg.com/images/wow/icons/medium/inv_weapon_shortblade_12.jpg,main_hand,,,yes
13369,Fire Striders,https://wow.zamimg.com/images/wow/icons/medium/inv_boots_05.jpg,feet,cloth,,yes
13372,Slavedriver's Cane,https://wow.zamimg.com/images/wow/icons/medium/inv_staff_08.jpg,main_hand,,,yes
13373,Band of Flesh,https://wow.zamimg.com/images/wow/icons/medium/inv_misc_bone_04.jpg,ring_1,,,yes
13374,Soulstealer Mantle,https://wow.zamimg.com/images/wow/icons/medium/inv_shoulder_02.jpg,shoulder,cloth,,yes
13375,Crest of Retribution,https://wow.zamimg.com/images/wow/icons/medium/inv_shield_19.jpg,off_hand,,,yes
13376,Royal Tribunal Cloak,https://wow.zamimg.com/images/wow/icons/medium/inv_misc_cape_14.jpg,back,,,yes
13378,Songbird Blouse,https://wow.zamimg.com/images/wow/icons/medium/inv_chest_cloth_38.jpg,chest,leather,,yes
13379,Piccolo of the Flaming Fire,https://wow.zamimg.com/images/wow/icons/medium/inv_misc_flute_01.jpg,other,,,yes
13380,Willey's Portable Howitzer,https://wow.zamimg.com/images/wow/icons/medium/inv_weapon_rifle_07.jpg,main_hand,,,yes
13381,Master Cannoneer Boots,https://wow.zamimg.com/images/wow/icons/medium/inv_boots_plate_09.jpg,feet,plate,,yes
13382,Cannonball Runner,https://wow.zamimg.com/images/wow/icons/medium/inv_misc_bomb_04.jpg,trinket_1,,,yes
13383,Woollies of the Prancing Minstrel,https://wow.zamimg.com/images/wow/icons/medium/inv_pants_14.jpg,legs,mail,,yes
13384,Rainbow Girdle,https://wow.zamimg.com/images/wow/icons/medium/inv_belt_30.jpg,waist,plate,,yes
13385,Tome of Knowledge,https://wow.zamimg.com/images/wow/icons/medium/inv_misc_book_05.jpg,off_hand,,,yes
13386,Archivist Cape,https://wow.zamimg.com/images/wow/icons/medium/inv_misc_cape_19.jpg,back,,,yes
13387,Foresight Girdle,https://wow.zamimg.com/images/wow/icons/medium/inv_belt_21.jpg,waist,mail,,yes
13388,The Postmaster's Tunic,https://wow.zamimg.com/images/wow/icons/medium/inv_chest_leather_10.jpg,chest,cloth,,yes
13389,The Postmaster's Trousers,https://wow.zamimg.com/images/wow/icons/medium/inv_pants_06.jpg,legs,cloth,,yes
13390,The Postmaster's Band,https://wow.zamimg.com/images/wow/icons/medium/inv_misc_bandage_15.jpg,head,cloth,,yes
13391,The Postmaster's Treads,https://wow.zamimg.com/images/wow/icons/medium/inv_boots_02.jpg,feet,cloth,,yes
13392,The Postmaster's Seal,https://wow.zamimg.com/images/wow/icons/medium/inv_jewelry_ring_23.jpg,ring_1,,,yes
13393,Malown's Slam,https://wow.zamimg.com/images/wow/icons/medium/inv_mace_01.jpg,main_hand,,,yes
13394,Skul's Cold Embrace,https://wow.zamimg.com/images/wow/icons/medium/inv_chest_chain_15.jpg,chest,plate,,yes
13400,Vambraces of the Sadist,https://wow.zamimg.com/images/wow/icons/medium/inv_bracer_17.jpg,wrist,plate,,yes
13401,The Cruel Hand of Timmy,https://wow.zamimg.com/images/wow/icons/medium/inv_misc_bone_elfskull_01.jpg,main_hand,,,yes
13402,Timmy's Galoshes,https://wow.zamimg.com/images/wow/icons/medium/inv_boots_01.jpg,feet,mail,,yes
13403,Grimgore Noose,https://wow.zamimg.com/images/wow/icons/medium/inv_belt_02.jpg,waist,cloth,,yes
13404,Mask of the Unforgiven,https://wow.zamimg.com/images/wow/icons/medium/inv_misc_bandana_01.jpg,head,leather,,yes
13405,Wailing Nightbane Pauldrons,https://wow.zamimg.com/images/wow/icons/medium/inv_shoulder_25.jpg,shoulder,plate,,yes
13408,Soul Breaker,https://wow.zamimg.com/images/wow/icons/medium/inv_weapon_halberd_05.jpg,main_hand,,,yes
13409,Tearfall Bracers,https://wow.zamimg.com/images/wow/icons/medium/inv_bracer_13.jpg,wrist,cloth,,yes
13505,Runeblade of Baron Rivendare,https://wow.zamimg.com/images/wow/icons/medium/inv_sword_17.jpg,main_hand,,,yes
13515,Ramstein's Lightning Bolts,https://wow.zamimg.com/images/wow/icons/medium/inv_misc_gear_06.jpg,trinket_1,,,yes
13524,Skull of Burning Shadows,https://wow.zamimg.com/images/wow/icons/medium/inv_misc_bone_humanskull_01.jpg,off_hand,,,yes
13525,Darkbind Fingers,https://wow.zamimg.com/images/wow/icons/medium/inv_gauntlets_15.jpg,hands,cloth,,yes
13526,Flamescarred Girdle,https://wow.zamimg.com/images/wow/icons/medium/inv_belt_09.jpg,waist,leather,,yes
13527,Lavawalker Greaves,https://wow.zamimg.com/images/wow/icons/medium/inv_boots_plate_09.jpg,feet,plate,,yes
13528,Twilight Void Bracers,https://wow.zamimg.com/images/wow/icons/medium/inv_bracer_16.jpg,wrist,mail,,yes
13529,Husk of Nerub'enkan,https://wow.zamimg.com/images/wow/icons/medium/inv_shield_02.jpg,off_hand,,,yes
13530,Fangdrip Runners,https://wow.zamimg.com/images/wow/icons/medium/inv_boots_05.jpg,feet,cloth,,yes
13531,Crypt Stalker Leggings,https://wow.zamimg.com/images/wow/icons/medium/inv_pants_09.jpg,legs,leather,,yes
13532,Darkspinner Claws,https://wow.zamimg.com/images/wow/icons/medium/inv_gauntlets_31.jpg,hands,mail,,yes
13533,Acid-Etched Pauldrons,https://wow.zamimg.com/images/wow/icons/medium/inv_shoulder_18.jpg,shoulder,plate,,yes
13534,Banshee Finger,https://wow.zamimg.com/images/wow/icons/medium/inv_weapon_shortblade_18.jpg,main_hand,,,yes
13535,Coldtouch Phantom Wraps,https://wow.zamimg.com/images/wow/icons/medium/inv_chest_cloth_47.jpg,chest,cloth,,yes
13537,Chillhide Bracers,https://wow.zamimg.com/images/wow/icons/medium/inv_bracer_07.jpg,wrist,leather,,yes
13538,Windshrieker Pauldrons,https://wow.zamimg.com/images/wow/icons/medium/inv_shoulder_13.jpg,shoulder,mail,,yes
13539,Banshee's Touch,https://wow.zamimg.com/images/wow/icons/medium/inv_gauntlets_29.jpg,hands,plate,,yes
13954,Verdant Footpads,https://wow.zamimg.com/images/wow/icons/medium/inv_boots_08.jpg,feet,leather,,yes
14237,Darkmist Armor of the Aurora,https://wow.zamimg.com/images/wow/icons/medium/inv_shirt_16.jpg,chest,cloth,,yes
14276,Gaea's Belt of the Quickblade,https://wow.zamimg.com/images/wow/icons/medium/inv_belt_10.jpg,waist,cloth,,yes
14328,Eternal Chestguard of the Fireflash,https://wow.zamimg.com/images/wow/icons/medium/inv_shirt_17.jpg,chest,cloth,,yes
15263,Royal Mallet of the Quickblade,https://wow.zamimg.com/images/wow/icons/medium/inv_hammer_11.jpg,main_hand,,,yes
15617,Bonelink Epaulets of the Quickblade,https://wow.zamimg.com/images/wow/icons/medium/inv_shoulder_22.jpg,shoulder,mail,,yes
15925,Journeyman's Stave,https://wow.zamimg.com/images/wow/icons/medium/inv_staff_20.jpg,off_hand,,,yes
17707,Gemshard Heart,https://wow.zamimg.com/images/wow/icons/medium/inv_stone_01.jpg,neck,,,yes
17710,Charstone Dirk,https://wow.zamimg.com/images/wow/icons/medium/inv_weapon_shortblade_14.jpg,main_hand,,,yes
17711,Elemental Rockridge Leggings,https://wow.zamimg.com/images/wow/icons/medium/inv_pants_04.jpg,legs,plate,,yes
17713,Blackstone Ring,https://wow.zamimg.com/images/wow/icons/medium/inv_jewelry_ring_17.jpg,ring_1,,,yes
17714,Bracers of the Stone Princess,https://wow.zamimg.com/images/wow/icons/medium/inv_bracer_14.jpg,wrist,mail,,yes
17715,Eye of Theradras,https://wow.zamimg.com/images/wow/icons/medium/inv_crown_01.jpg,head,cloth,,yes
17717,Megashot Rifle,https://wow.zamimg.com/images/wow/icons/medium/inv_weapon_rifle_05.jpg,main_hand,,,yes
17718,Gizlock's Hypertech Buckler,https://wow.zamimg.com/images/wow/icons/medium/inv_shield_10.jpg,off_hand,,,yes
17719,Inventor's Focal Sword,https://wow.zamimg.com/images/wow/icons/medium/inv_sword_14.jpg,main_hand,,,yes
17728,Albino Crocscale Boots,https://wow.zamimg.com/images/wow/icons/medium/inv_boots_05.jpg,feet,leather,,yes
17730,Gatorbite Axe,https://wow.zamimg.com/images/wow/icons/medium/inv_axe_04.jpg,main_hand,,,yes
17732,Rotgrip Mantle,https://wow.zamimg.com/images/wow/icons/medium/inv_shoulder_05.jpg,shoulder,cloth,,yes
17734,Helm of the Mountain,https://wow.zamimg.com/images/wow/icons/medium/inv_helmet_20.jpg,head,plate,,yes
17736,Rockgrip Gauntlets,https://wow.zamimg.com/images/wow/icons/medium/inv_gauntlets_28.jpg,hands,mail,,yes
17737,Cloud Stone,https://wow.zamimg.com/images/wow/icons/medium/inv_misc_orb_01.jpg,off_hand,,,yes
17738,Claw of Celebras,https://wow.zamimg.com/images/wow/icons/medium/ability_whirlwind.jpg,main_hand,,,yes
