id,source_id,spec_id,hero_talent_id,item_id,blizzard_item_id,item_name,tier,sort_order
514,8,13,,29,249343,Gaze of the Alnseer,S,0
517,8,13,,165,249346,Vaelgor's Final Stare,A,0
525,8,13,,17214,251788,Gift of Light,C,0
522,8,13,,5907,249811,Light of the Cosmic Crescendo,B,0
523,8,13,,5837,249341,Volatile Void Suffuser,B,1
527,8,13,,20658,264701,Cosmic Bell,D,1
518,8,13,,14,250256,Heart of Wind,A,1
515,8,13,,334,249809,Locus-Walker's Ribbon,S,1
519,8,13,,149,250144,Emberwing Feather,A,2
524,8,13,,5562,250246,Refueling Orb,B,2
516,8,13,,1137,249808,Litany of Lightblind Wrath,S,2
528,8,13,,17009,251787,Sealed Chaos Urn,D,2
520,8,13,,16482,251792,Glorious Crusader's Keepsake,A,3
529,8,13,,23109,251789,Consecrated Chalice,D,3
521,8,13,,3782,193718,Emerald Coach's Whistle,A,4
530,8,13,,16952,251786,Ever-Collapsing Void Fissure,D,4
531,8,13,,31234,241340,Magister's Alchemist Stone,D,5
2312,8,14,,1335,250258,Vessel of Tortured Souls,B,0
2308,8,14,,1349,260235,Umbral Plume,A,0
2305,8,14,,29,249343,Gaze of the Alnseer,S,0
2316,8,14,,14807,193719,Dragon Games Equipment,C,0
2309,8,14,,485,249806,Radiant Plume,A,1
2317,8,14,,5658,250241,Mark of Light,C,1
2313,8,14,,14,250256,Heart of Wind,B,1
2306,8,14,,2570,249342,Heart of Ancient Hunger,S,1
2307,8,14,,59,193701,Algeth'ar Puzzle Box,S,2
2310,8,14,,30,249344,Light Company Guidon,A,2
2314,8,14,,5789,249805,Undreamt God's Oozing Vestige,B,2
2318,8,14,,5733,250227,Kroluk's Warbanner,C,2
2311,8,14,,15,252420,Solarflare Prism,A,3
2319,8,14,,2017,151307,Void Stalker's Contract,C,3
2315,8,14,,5727,250226,Latch's Crooked Hook,B,3
2361,8,15,,14807,193719,Dragon Games Equipment,C,0
2357,8,15,,1335,250258,Vessel of Tortured Souls,B,0
2353,8,15,,1349,260235,Umbral Plume,A,0
2350,8,15,,29,249343,Gaze of the Alnseer,S,0
2354,8,15,,485,249806,Radiant Plume,A,1
2362,8,15,,5658,250241,Mark of Light,C,1
2351,8,15,,2570,249342,Heart of Ancient Hunger,S,1
2358,8,15,,14,250256,Heart of Wind,B,1
2352,8,15,,59,193701,Algeth'ar Puzzle Box,S,2
2359,8,15,,5789,249805,Undreamt God's Oozing Vestige,B,2
2363,8,15,,5733,250227,Kroluk's Warbanner,C,2
2355,8,15,,30,249344,Light Company Guidon,A,2
2364,8,15,,2017,151307,Void Stalker's Contract,C,3
2356,8,15,,15,252420,Solarflare Prism,A,3
2360,8,15,,5727,250226,Latch's Crooked Hook,B,3
2049,8,16,,17009,251787,Sealed Chaos Urn,F,0
2043,8,16,,31233,246307,Darkmoon Dominion: Void,D,0
2037,8,16,,5581,250257,Eye of the Drowning Void,C,0
2026,8,16,,29,249343,Gaze of the Alnseer,S,0
2029,8,16,,149,250144,Emberwing Feather,A,0
2032,8,16,,30,249344,Light Company Guidon,B,0
2038,8,16,,5727,250226,Latch's Crooked Hook,C,1
2027,8,16,,485,249806,Radiant Plume,S,1
2044,8,16,,31234,241340,Magister's Alchemist Stone,D,1
2033,8,16,,1335,250258,Vessel of Tortured Souls,B,1
2030,8,16,,15,252420,Solarflare Prism,A,1
2028,8,16,,59,193701,Algeth'ar Puzzle Box,S,2
2031,8,16,,14,250256,Heart of Wind,A,2
2034,8,16,,5877,249345,Ranger-Captain's Iridescent Insignia,B,2
2045,8,16,,16570,251785,Void-Reaper's Libram,D,2
2039,8,16,,18400,251783,Lost Idol of the Hash'ey,C,2
2035,8,16,,16482,251792,Glorious Crusader's Keepsake,B,3
2040,8,16,,2017,151307,Void Stalker's Contract,C,3
2046,8,16,,31226,246306,Darkmoon Dominion: Rot,D,3
2036,8,16,,5789,249805,Undreamt God's Oozing Vestige,B,4
2041,8,16,,31208,246304,Darkmoon Dominion: Hunt,C,4
2047,8,16,,16759,251782,Withered Saptor's Paw,D,4
2042,8,16,,31224,246305,Darkmoon Dominion: Blood,C,5
2048,8,16,,17046,251784,Sylvan Wakrapuku,D,5
1750,8,17,,29,249343,Gaze of the Alnseer,S,0
1760,8,17,,30,249344,Light Company Guidon,B,0
1764,8,17,,18474,251791,Holy Retributor's Order,C,0
1752,8,17,,485,249806,Radiant Plume,A,0
1768,8,17,,5727,250226,Latch's Crooked Hook,D,0
1751,8,17,,59,193701,Algeth'ar Puzzle Box,S,1
1753,8,17,,1349,260235,Umbral Plume,A,1
1769,8,17,,2017,151307,Void Stalker's Contract,D,1
1761,8,17,,14,250256,Heart of Wind,B,1
1765,8,17,,31208,246304,Darkmoon Dominion: Hunt,C,1
1762,8,17,,18400,251783,Lost Idol of the Hash'ey,B,2
1766,8,17,,16759,251782,Withered Saptor's Paw,C,2
1770,8,17,,31233,246307,Darkmoon Dominion: Void,D,2
1754,8,17,,149,250144,Emberwing Feather,A,2
1767,8,17,,16570,251785,Void-Reaper's Libram,C,3
1763,8,17,,5581,250257,Eye of the Drowning Void,B,3
1755,8,17,,15,252420,Solarflare Prism,A,3
1771,8,17,,31226,246306,Darkmoon Dominion: Rot,D,3
1772,8,17,,31224,246305,Darkmoon Dominion: Blood,D,4
1756,8,17,,5733,250227,Kroluk's Warbanner,A,4
1773,8,17,,5750,250462,Forgotten Farstrider's Insignia,D,5
1757,8,17,,5877,249345,Ranger-Captain's Iridescent Insignia,A,5
1758,8,17,,5789,249805,Undreamt God's Oozing Vestige,A,6
1774,8,17,,17046,251784,Sylvan Wakrapuku,D,6
1759,8,17,,299,264507,Crucible of Erratic Energies,A,7
1775,8,17,,16482,251792,Glorious Crusader's Keepsake,D,7
1776,8,17,,17009,251787,Sealed Chaos Urn,D,8
1777,8,17,,1335,250258,Vessel of Tortured Souls,D,9
1847,8,18,,1335,250258,Vessel of Tortured Souls,D,0
1845,8,18,,149,250144,Emberwing Feather,C,0
1843,8,18,,5581,250257,Eye of the Drowning Void,B,0
1838,8,18,,485,249806,Radiant Plume,A,0
1834,8,18,,29,249343,Gaze of the Alnseer,S,0
1835,8,18,,1349,260235,Umbral Plume,S,1
1839,8,18,,14,250256,Heart of Wind,A,1
1844,8,18,,2017,151307,Void Stalker's Contract,B,1
1846,8,18,,59,193701,Algeth'ar Puzzle Box,C,1
1848,8,18,,5789,249805,Undreamt God's Oozing Vestige,D,1
1836,8,18,,5877,249345,Ranger-Captain's Iridescent Insignia,S,2
1840,8,18,,5727,250226,Latch's Crooked Hook,A,2
1849,8,18,,5750,250462,Forgotten Farstrider's Insignia,D,2
1850,8,18,,18400,251783,Lost Idol of the Hash'ey,D,3
1841,8,18,,30,249344,Light Company Guidon,A,3
1837,8,18,,15,252420,Solarflare Prism,S,3
1842,8,18,,5733,250227,Kroluk's Warbanner,A,4
1851,8,18,,31234,241340,Magister's Alchemist Stone,D,4
1852,8,18,,31233,246307,Darkmoon Dominion: Void,D,5
1853,8,18,,31226,246306,Darkmoon Dominion: Rot,D,6
1854,8,18,,31208,246304,Darkmoon Dominion: Hunt,D,7
1855,8,18,,31224,246305,Darkmoon Dominion: Blood,D,8
1902,8,19,,485,249806,Radiant Plume,A,0
1900,8,19,,30,249344,Light Company Guidon,S,0
1921,8,19,,31224,246305,Darkmoon Dominion: Blood,D,0
1915,8,19,,1335,250258,Vessel of Tortured Souls,C,0
1907,8,19,,14,250256,Heart of Wind,B,0
1901,8,19,,29,249343,Gaze of the Alnseer,S,1
1903,8,19,,1349,260235,Umbral Plume,A,1
1916,8,19,,5581,250257,Eye of the Drowning Void,C,1
1922,8,19,,31208,246304,Darkmoon Dominion: Hunt,D,1
1908,8,19,,15,252420,Solarflare Prism,B,1
1917,8,19,,17009,251787,Sealed Chaos Urn,C,2
1904,8,19,,59,193701,Algeth'ar Puzzle Box,A,2
1923,8,19,,31226,246306,Darkmoon Dominion: Rot,D,2
1909,8,19,,5733,250227,Kroluk's Warbanner,B,2
1905,8,19,,149,250144,Emberwing Feather,A,3
1910,8,19,,16759,251782,Withered Saptor's Paw,B,3
1918,8,19,,18400,251783,Lost Idol of the Hash'ey,C,3
1924,8,19,,31233,246307,Darkmoon Dominion: Void,D,3
1919,8,19,,16570,251785,Void-Reaper's Libram,C,4
1911,8,19,,31234,241340,Magister's Alchemist Stone,B,4
1906,8,19,,5877,249345,Ranger-Captain's Iridescent Insignia,A,4
1920,8,19,,19853,252957,Tangle of Vibrant Vines,C,5
1912,8,19,,5789,249805,Undreamt God's Oozing Vestige,B,5
1913,8,19,,5727,250226,Latch's Crooked Hook,B,6
1914,8,19,,2017,151307,Void Stalker's Contract,B,7
1536,8,20,,5789,249805,Undreamt God's Oozing Vestige,C,0
1544,8,20,,5658,250241,Mark of Light,D,0
1530,8,20,,30,249344,Light Company Guidon,B,0
1528,8,20,,29,249343,Gaze of the Alnseer,A,0
1525,8,20,,59,193701,Algeth'ar Puzzle Box,S,0
1531,8,20,,15,252420,Solarflare Prism,B,1
1529,8,20,,2570,249342,Heart of Ancient Hunger,A,1
1526,8,20,,485,249806,Radiant Plume,S,1
1545,8,20,,2017,151307,Void Stalker's Contract,D,1
1537,8,20,,1335,250258,Vessel of Tortured Souls,C,1
1538,8,20,,5727,250226,Latch's Crooked Hook,C,2
1527,8,20,,1349,260235,Umbral Plume,S,2
1532,8,20,,14,250256,Heart of Wind,B,2
1546,8,20,,5750,250462,Forgotten Farstrider's Insignia,D,2
1547,8,20,,18400,251783,Lost Idol of the Hash'ey,D,3
1533,8,20,,5733,250227,Kroluk's Warbanner,B,3
1539,8,20,,14807,193719,Dragon Games Equipment,C,3
1540,8,20,,31226,246306,Darkmoon Dominion: Rot,C,4
1534,8,20,,31224,246305,Darkmoon Dominion: Blood,B,4
1535,8,20,,31208,246304,Darkmoon Dominion: Hunt,B,5
1541,8,20,,31233,246307,Darkmoon Dominion: Void,C,5
1542,8,20,,31234,241340,Magister's Alchemist Stone,C,6
1543,8,20,,38879,255613,"",C,7
1342,8,21,,149,250144,Emberwing Feather,A,0
1339,8,21,,485,249806,Radiant Plume,S,0
1347,8,21,,5727,250226,Latch's Crooked Hook,B,0
1355,8,21,,1335,250258,Vessel of Tortured Souls,C,0
1357,8,21,,31233,246307,Darkmoon Dominion: Void,D,0
1358,8,21,,31234,241340,Magister's Alchemist Stone,D,1
1343,8,21,,14,250256,Heart of Wind,A,1
1348,8,21,,5733,250227,Kroluk's Warbanner,B,1
1340,8,21,,29,249343,Gaze of the Alnseer,S,1
1356,8,21,,31224,246305,Darkmoon Dominion: Blood,C,1
1341,8,21,,59,193701,Algeth'ar Puzzle Box,S,2
1349,8,21,,5581,250257,Eye of the Drowning Void,B,2
1344,8,21,,5789,249805,Undreamt God's Oozing Vestige,A,2
1359,8,21,,18400,251783,Lost Idol of the Hash'ey,D,2
1345,8,21,,30,249344,Light Company Guidon,A,3
1350,8,21,,31208,246304,Darkmoon Dominion: Hunt,B,3
1346,8,21,,15,252420,Solarflare Prism,A,4
1351,8,21,,31226,246306,Darkmoon Dominion: Rot,B,4
1352,8,21,,5750,250462,Forgotten Farstrider's Insignia,B,5
1353,8,21,,5877,249345,Ranger-Captain's Iridescent Insignia,B,6
1354,8,21,,2017,151307,Void Stalker's Contract,B,7
883,8,22,,29,249343,Gaze of the Alnseer,A,0
889,8,22,,1335,250258,Vessel of Tortured Souls,B,0
895,8,22,,30,249344,Light Company Guidon,C,0
880,8,22,,59,193701,Algeth'ar Puzzle Box,S,0
898,8,22,,5727,250226,Latch's Crooked Hook,D,0
890,8,22,,5733,250227,Kroluk's Warbanner,B,1
896,8,22,,17046,251784,Sylvan Wakrapuku,C,1
884,8,22,,17009,251787,Sealed Chaos Urn,A,1
881,8,22,,485,249806,Radiant Plume,S,1
899,8,22,,5581,250257,Eye of the Drowning Void,D,1
900,8,22,,2017,151307,Void Stalker's Contract,D,2
885,8,22,,16759,251782,Withered Saptor's Paw,A,2
882,8,22,,1349,260235,Umbral Plume,S,2
891,8,22,,15,252420,Solarflare Prism,B,2
897,8,22,,18400,251783,Lost Idol of the Hash'ey,C,2
892,8,22,,149,250144,Emberwing Feather,B,3
886,8,22,,14,250256,Heart of Wind,A,3
893,8,22,,5750,250462,Forgotten Farstrider's Insignia,B,4
887,8,22,,16482,251792,Glorious Crusader's Keepsake,A,4
888,8,22,,5877,249345,Ranger-Captain's Iridescent Insignia,A,5
894,8,22,,31208,246304,Darkmoon Dominion: Hunt,B,5
413,8,23,,2017,151307,Void Stalker's Contract,D,0
403,8,23,,29,249343,Gaze of the Alnseer,A,0
400,8,23,,59,193701,Algeth'ar Puzzle Box,S,0
409,8,23,,1335,250258,Vessel of Tortured Souls,C,0
406,8,23,,5733,250227,Kroluk's Warbanner,B,0
404,8,23,,5877,249345,Ranger-Captain's Iridescent Insignia,A,1
407,8,23,,5789,249805,Undreamt God's Oozing Vestige,B,1
401,8,23,,485,249806,Radiant Plume,S,1
410,8,23,,30,249344,Light Company Guidon,C,1
414,8,23,,2017,151307,Void Stalker's Contract,D,1
408,8,23,,149,250144,Emberwing Feather,B,2
405,8,23,,14,250256,Heart of Wind,A,2
402,8,23,,1349,260235,Umbral Plume,S,2
411,8,23,,5581,250257,Eye of the Drowning Void,C,2
412,8,23,,5727,250226,Latch's Crooked Hook,C,3
211,8,24,,5733,250227,Kroluk's Warbanner,C,0
217,8,24,,30,249344,Light Company Guidon,D,0
207,8,24,,2017,151307,Void Stalker's Contract,B,0
202,8,24,,59,193701,Algeth'ar Puzzle Box,S,0
204,8,24,,1349,260235,Umbral Plume,A,0
203,8,24,,29,249343,Gaze of the Alnseer,S,1
208,8,24,,5581,250257,Eye of the Drowning Void,B,1
212,8,24,,31208,246304,Darkmoon Dominion: Hunt,C,1
205,8,24,,485,249806,Radiant Plume,A,1
218,8,24,,149,250144,Emberwing Feather,D,1
219,8,24,,5750,250462,Forgotten Farstrider's Insignia,D,2
213,8,24,,31224,246305,Darkmoon Dominion: Blood,C,2
206,8,24,,15,252420,Solarflare Prism,A,2
209,8,24,,5727,250226,Latch's Crooked Hook,B,2
210,8,24,,14,250256,Heart of Wind,B,3
214,8,24,,31226,246306,Darkmoon Dominion: Rot,C,3
215,8,24,,31233,246307,Darkmoon Dominion: Void,C,4
216,8,24,,31234,241340,Magister's Alchemist Stone,C,5
65,8,25,,1335,250258,Vessel of Tortured Souls,B,0
66,8,25,,31234,241340,Magister's Alchemist Stone,C,0
63,8,25,,59,193701,Algeth'ar Puzzle Box,A,0
58,8,25,,30,249344,Light Company Guidon,S,0
64,8,25,,15,252420,Solarflare Prism,A,1
59,8,25,,29,249343,Gaze of the Alnseer,S,1
60,8,25,,485,249806,Radiant Plume,S,2
61,8,25,,1349,260235,Umbral Plume,S,3
62,8,25,,2570,249342,Heart of Ancient Hunger,S,4
85,8,26,,30,249344,Light Company Guidon,S,0
90,8,26,,21164,245829,Darkmoon Deck: Hunt,A,0
101,8,26,,5658,250241,Mark of Light,C,0
104,8,26,,36453,245846,"",D,0
94,8,26,,36443,245855,"",B,0
91,8,26,,15,252420,Solarflare Prism,A,1
86,8,26,,29,249343,Gaze of the Alnseer,S,1
102,8,26,,2017,151307,Void Stalker's Contract,C,1
95,8,26,,1335,250258,Vessel of Tortured Souls,B,1
92,8,26,,14,250256,Heart of Wind,A,2
96,8,26,,14807,193719,Dragon Games Equipment,B,2
87,8,26,,1349,260235,Umbral Plume,S,2
103,8,26,,31234,241340,Magister's Alchemist Stone,C,2
88,8,26,,485,249806,Radiant Plume,S,3
97,8,26,,5789,249805,Undreamt God's Oozing Vestige,B,3
93,8,26,,59,193701,Algeth'ar Puzzle Box,A,3
98,8,26,,5733,250227,Kroluk's Warbanner,B,4
89,8,26,,2570,249342,Heart of Ancient Hunger,S,4
99,8,26,,5727,250226,Latch's Crooked Hook,B,5
100,8,26,,36449,245750,"",B,6
2163,8,27,,864,249810,Shadow of the Empyrean Requiem,A,0
2166,8,27,,21164,245829,Darkmoon Deck: Hunt,B,0
2161,8,27,,29,249343,Gaze of the Alnseer,S,0
2174,8,27,,5836,249340,Wraps of Cosmic Madness,D,0
2171,8,27,,9102,50259,Nevermelting Ice Crystal,C,0
2167,8,27,,36443,245855,"",B,1
2162,8,27,,149,250144,Emberwing Feather,S,1
2164,8,27,,165,249346,Vaelgor's Final Stare,A,1
2172,8,27,,13390,151310,Reality Breacher,C,1
2175,8,27,,333,250223,Soulcatcher's Charm,D,1
2173,8,27,,5581,250257,Eye of the Drowning Void,C,2
2165,8,27,,14,250256,Heart of Wind,A,2
2168,8,27,,36449,245750,"",B,2
2176,8,27,,334,249809,Locus-Walker's Ribbon,D,2
2169,8,27,,36453,245846,"",B,3
2170,8,27,,1335,250258,Vessel of Tortured Souls,B,4
2244,8,28,,29,249343,Gaze of the Alnseer,A,0
2251,8,28,,5581,250257,Eye of the Drowning Void,C,0
2256,8,28,,9102,50259,Nevermelting Ice Crystal,D,0
2247,8,28,,1335,250258,Vessel of Tortured Souls,B,0
2241,8,28,,149,250144,Emberwing Feather,S,0
2252,8,28,,21164,245829,Darkmoon Deck: Hunt,C,1
2248,8,28,,333,250223,Soulcatcher's Charm,B,1
2245,8,28,,864,249810,Shadow of the Empyrean Requiem,A,1
2242,8,28,,334,249809,Locus-Walker's Ribbon,S,1
2253,8,28,,36443,245855,"",C,2
2249,8,28,,13390,151310,Reality Breacher,B,2
2243,8,28,,165,249346,Vaelgor's Final Stare,S,2
2246,8,28,,14,250256,Heart of Wind,A,2
2250,8,28,,5836,249340,Wraps of Cosmic Madness,B,3
2254,8,28,,36449,245750,"",C,3
2255,8,28,,36453,245846,"",C,4
2262,8,29,,1335,250258,Vessel of Tortured Souls,B,0
2259,8,29,,334,249809,Locus-Walker's Ribbon,A,0
2272,8,29,,5836,249340,Wraps of Cosmic Madness,D,0
2267,8,29,,36449,245750,"",C,0
2257,8,29,,29,249343,Gaze of the Alnseer,S,0
2263,8,29,,21164,245829,Darkmoon Deck: Hunt,B,1
2260,8,29,,864,249810,Shadow of the Empyrean Requiem,A,1
2268,8,29,,36453,245846,"",C,1
2258,8,29,,165,249346,Vaelgor's Final Stare,S,1
2264,8,29,,149,250144,Emberwing Feather,B,2
2261,8,29,,333,250223,Soulcatcher's Charm,A,2
2269,8,29,,9102,50259,Nevermelting Ice Crystal,C,2
2270,8,29,,13390,151310,Reality Breacher,C,3
2265,8,29,,14,250256,Heart of Wind,B,3
2271,8,29,,5581,250257,Eye of the Drowning Void,C,4
2266,8,29,,36443,245855,"",B,4
1982,8,30,,864,249810,Shadow of the Empyrean Requiem,C,0
1975,8,30,,29,249343,Gaze of the Alnseer,S,0
1979,8,30,,1335,250258,Vessel of Tortured Souls,A,0
1981,8,30,,21164,245829,Darkmoon Deck: Hunt,B,0
1987,8,30,,333,250223,Soulcatcher's Charm,D,0
1980,8,30,,14,250256,Heart of Wind,A,1
1983,8,30,,5581,250257,Eye of the Drowning Void,C,1
1988,8,30,,13390,151310,Reality Breacher,D,1
1976,8,30,,149,250144,Emberwing Feather,S,1
1989,8,30,,5836,249340,Wraps of Cosmic Madness,D,2
1984,8,30,,36443,245855,"",C,2
1977,8,30,,165,249346,Vaelgor's Final Stare,S,2
1978,8,30,,334,249809,Locus-Walker's Ribbon,S,3
1990,8,30,,9102,50259,Nevermelting Ice Crystal,D,3
1985,8,30,,36449,245750,"",C,3
1986,8,30,,36453,245846,"",C,4
1991,8,30,,5750,250462,Forgotten Farstrider's Insignia,D,4
1708,8,31,,864,249810,Shadow of the Empyrean Requiem,B,0
1716,8,31,,5836,249340,Wraps of Cosmic Madness,D,0
1702,8,31,,29,249343,Gaze of the Alnseer,S,0
1713,8,31,,9102,50259,Nevermelting Ice Crystal,C,0
1704,8,31,,334,249809,Locus-Walker's Ribbon,A,0
1714,8,31,,13390,151310,Reality Breacher,C,1
1703,8,31,,165,249346,Vaelgor's Final Stare,S,1
1709,8,31,,21164,245829,Darkmoon Deck: Hunt,B,1
1705,8,31,,149,250144,Emberwing Feather,A,1
1717,8,31,,1335,250258,Vessel of Tortured Souls,D,1
1710,8,31,,36443,245855,"",B,2
1715,8,31,,5581,250257,Eye of the Drowning Void,C,2
1706,8,31,,14,250256,Heart of Wind,A,2
1707,8,31,,333,250223,Soulcatcher's Charm,A,3
1711,8,31,,36449,245750,"",B,3
1712,8,31,,36453,245846,"",B,4
965,8,32,,31224,246305,Darkmoon Dominion: Blood,F,0
943,8,32,,165,249346,Vaelgor's Final Stare,S,0
960,8,32,,16570,251785,Void-Reaper's Libram,D,0
950,8,32,,5581,250257,Eye of the Drowning Void,B,0
956,8,32,,16952,251786,Ever-Collapsing Void Fissure,C,0
945,8,32,,149,250144,Emberwing Feather,A,0
966,8,32,,31234,241340,Magister's Alchemist Stone,F,1
944,8,32,,29,249343,Gaze of the Alnseer,S,1
946,8,32,,864,249810,Shadow of the Empyrean Requiem,A,1
951,8,32,,38879,255613,"",B,1
957,8,32,,16566,264878,Astalor's Anguish Agitator,C,1
961,8,32,,17046,251784,Sylvan Wakrapuku,D,1
947,8,32,,1335,250258,Vessel of Tortured Souls,A,2
967,8,32,,31208,246304,Darkmoon Dominion: Hunt,F,2
952,8,32,,38880,255614,"",B,2
958,8,32,,16482,251792,Glorious Crusader's Keepsake,C,2
962,8,32,,19853,252957,Tangle of Vibrant Vines,D,2
968,8,32,,31233,246307,Darkmoon Dominion: Void,F,3
959,8,32,,13390,151310,Reality Breacher,C,3
953,8,32,,333,250223,Soulcatcher's Charm,B,3
948,8,32,,5836,249340,Wraps of Cosmic Madness,A,3
963,8,32,,334,249809,Locus-Walker's Ribbon,D,3
954,8,32,,9102,50259,Nevermelting Ice Crystal,B,4
969,8,32,,31226,246306,Darkmoon Dominion: Rot,F,4
964,8,32,,17009,251787,Sealed Chaos Urn,D,4
949,8,32,,14,250256,Heart of Wind,A,4
955,8,32,,16769,248583,Drum of Renewed Bonds,B,5
1028,8,33,,333,250223,Soulcatcher's Charm,A,0
1024,8,33,,149,250144,Emberwing Feather,S,0
1043,8,33,,17009,251787,Sealed Chaos Urn,D,0
1032,8,33,,18400,251783,Lost Idol of the Hash'ey,B,0
1037,8,33,,5750,250462,Forgotten Farstrider's Insignia,C,0
1038,8,33,,31233,246307,Darkmoon Dominion: Void,C,1
1044,8,33,,13390,151310,Reality Breacher,D,1
1025,8,33,,334,249809,Locus-Walker's Ribbon,S,1
1029,8,33,,864,249810,Shadow of the Empyrean Requiem,A,1
1033,8,33,,31208,246304,Darkmoon Dominion: Hunt,B,1
1039,8,33,,31234,241340,Magister's Alchemist Stone,C,2
1034,8,33,,16482,251792,Glorious Crusader's Keepsake,B,2
1030,8,33,,14,250256,Heart of Wind,A,2
1026,8,33,,165,249346,Vaelgor's Final Stare,S,2
1045,8,33,,9102,50259,Nevermelting Ice Crystal,D,2
1027,8,33,,29,249343,Gaze of the Alnseer,S,3
1046,8,33,,5581,250257,Eye of the Drowning Void,D,3
1031,8,33,,1335,250258,Vessel of Tortured Souls,A,3
1035,8,33,,5836,249340,Wraps of Cosmic Madness,B,3
1040,8,33,,16566,264878,Astalor's Anguish Agitator,C,3
1047,8,33,,17046,251784,Sylvan Wakrapuku,D,4
1036,8,33,,17009,251787,Sealed Chaos Urn,B,4
1041,8,33,,16952,251786,Ever-Collapsing Void Fissure,C,4
1042,8,33,,16570,251785,Void-Reaper's Libram,C,5
1105,8,34,,864,249810,Shadow of the Empyrean Requiem,B,0
1096,8,34,,29,249343,Gaze of the Alnseer,S,0
1114,8,34,,16952,251786,Ever-Collapsing Void Fissure,C,0
1115,8,34,,9102,50259,Nevermelting Ice Crystal,D,0
1098,8,34,,334,249809,Locus-Walker's Ribbon,A,0
1106,8,34,,31224,246305,Darkmoon Dominion: Blood,B,1
1116,8,34,,17009,251787,Sealed Chaos Urn,D,1
1097,8,34,,165,249346,Vaelgor's Final Stare,S,1
1099,8,34,,333,250223,Soulcatcher's Charm,A,1
1107,8,34,,1335,250258,Vessel of Tortured Souls,B,2
1100,8,34,,149,250144,Emberwing Feather,A,2
1117,8,34,,19853,252957,Tangle of Vibrant Vines,D,2
1108,8,34,,14,250256,Heart of Wind,B,3
1101,8,34,,31208,246304,Darkmoon Dominion: Hunt,A,3
1109,8,34,,31233,246307,Darkmoon Dominion: Void,B,4
1102,8,34,,16769,248583,Drum of Renewed Bonds,A,4
1103,8,34,,16482,251792,Glorious Crusader's Keepsake,A,5
1110,8,34,,31234,241340,Magister's Alchemist Stone,B,5
1104,8,34,,16566,264878,Astalor's Anguish Agitator,A,6
1111,8,34,,31226,246306,Darkmoon Dominion: Rot,B,6
1112,8,34,,16570,251785,Void-Reaper's Libram,B,7
1113,8,34,,17046,251784,Sylvan Wakrapuku,B,8
781,8,35,,31224,246305,Darkmoon Dominion: Blood,C,0
771,8,35,,1335,250258,Vessel of Tortured Souls,B,0
765,8,35,,1349,260235,Umbral Plume,A,0
786,8,35,,5750,250462,Forgotten Farstrider's Insignia,D,0
763,8,35,,59,193701,Algeth'ar Puzzle Box,S,0
766,8,35,,29,249343,Gaze of the Alnseer,A,1
772,8,35,,5581,250257,Eye of the Drowning Void,B,1
764,8,35,,485,249806,Radiant Plume,S,1
782,8,35,,31208,246304,Darkmoon Dominion: Hunt,C,1
787,8,35,,17009,251787,Sealed Chaos Urn,D,1
783,8,35,,31226,246306,Darkmoon Dominion: Rot,C,2
773,8,35,,2017,151307,Void Stalker's Contract,B,2
767,8,35,,149,250144,Emberwing Feather,A,2
784,8,35,,31233,246307,Darkmoon Dominion: Void,C,3
768,8,35,,15,252420,Solarflare Prism,A,3
774,8,35,,14,250256,Heart of Wind,B,3
769,8,35,,5877,249345,Ranger-Captain's Iridescent Insignia,A,4
775,8,35,,5789,249805,Undreamt God's Oozing Vestige,B,4
785,8,35,,31234,241340,Magister's Alchemist Stone,C,4
776,8,35,,30,249344,Light Company Guidon,B,5
770,8,35,,16482,251792,Glorious Crusader's Keepsake,A,5
777,8,35,,16759,251782,Withered Saptor's Paw,B,6
778,8,35,,18400,251783,Lost Idol of the Hash'ey,B,7
779,8,35,,16570,251785,Void-Reaper's Libram,B,8
780,8,35,,17046,251784,Sylvan Wakrapuku,B,9
847,8,36,,14,250256,Heart of Wind,C,0
841,8,36,,149,250144,Emberwing Feather,A,0
838,8,36,,59,193701,Algeth'ar Puzzle Box,S,0
850,8,36,,5727,250226,Latch's Crooked Hook,D,0
844,8,36,,5877,249345,Ranger-Captain's Iridescent Insignia,B,0
851,8,36,,5789,249805,Undreamt God's Oozing Vestige,D,1
842,8,36,,29,249343,Gaze of the Alnseer,A,1
839,8,36,,1349,260235,Umbral Plume,S,1
848,8,36,,2017,151307,Void Stalker's Contract,C,1
845,8,36,,15,252420,Solarflare Prism,B,1
840,8,36,,485,249806,Radiant Plume,S,2
843,8,36,,30,249344,Light Company Guidon,A,2
846,8,36,,1335,250258,Vessel of Tortured Souls,B,2
849,8,36,,5581,250257,Eye of the Drowning Void,C,2
658,8,37,,17009,251787,Sealed Chaos Urn,D,0
648,8,37,,18400,251783,Lost Idol of the Hash'ey,B,0
643,8,37,,1335,250258,Vessel of Tortured Souls,A,0
640,8,37,,334,249809,Locus-Walker's Ribbon,S,0
652,8,37,,31208,246304,Darkmoon Dominion: Hunt,C,0
649,8,37,,5581,250257,Eye of the Drowning Void,B,1
641,8,37,,165,249346,Vaelgor's Final Stare,S,1
659,8,37,,17046,251784,Sylvan Wakrapuku,D,1
653,8,37,,31233,246307,Darkmoon Dominion: Void,C,1
644,8,37,,29,249343,Gaze of the Alnseer,A,1
642,8,37,,333,250223,Soulcatcher's Charm,S,2
654,8,37,,31234,241340,Magister's Alchemist Stone,C,2
