id,source_id,spec_id,hero_talent_id,slot,item_id,priority
8862,1,7,13,ring_1,57,1
8863,1,7,13,ring_2,57,1
8864,1,7,13,shoulder,3495,1
8865,1,7,13,trinket_1,299,1
8866,1,7,13,trinket_2,299,1
8867,1,7,13,main_hand,380,1
8868,1,7,13,wrist,1057,1
8869,1,7,14,waist,3777,1
8870,1,7,14,back,2049,1
8871,1,7,14,chest,3497,1
8872,1,7,14,feet,3779,1
8873,1,7,14,hands,3499,1
8874,1,7,14,head,3493,1
8875,1,7,14,legs,3545,1
8876,1,7,14,neck,294,1
8877,1,7,14,ring_1,57,1
8878,1,7,14,ring_2,57,1
8879,1,7,14,shoulder,3495,1
8880,1,7,14,trinket_1,299,1
8881,1,7,14,trinket_2,299,1
8882,1,7,14,main_hand,380,1
8883,1,7,14,wrist,1057,1
8884,8,27,,main_hand,319,1
8885,8,27,,off_hand,851,1
8886,8,27,,head,3820,1
8887,8,27,,neck,278,1
8888,8,27,,shoulder,1871,1
8889,8,27,,back,50,1
8890,8,27,,chest,3824,1
8891,8,27,,wrist,1739,1
8892,8,27,,hands,3826,1
8893,8,27,,waist,1604,1
8894,8,27,,legs,3828,1
8895,8,27,,feet,3829,1
8896,8,27,,ring_1,27,1
8897,8,27,,ring_2,12,1
8898,8,27,,trinket_1,149,1
8899,8,27,,trinket_2,149,1
8900,7,27,,main_hand,335,1
8901,7,27,,off_hand,851,1
8902,7,27,,head,3820,1
8903,7,27,,neck,3,1
8904,7,27,,shoulder,1871,1
8905,7,27,,back,50,1
8906,7,27,,chest,3824,1
8907,7,27,,wrist,1739,1
8908,7,27,,hands,3826,1
8909,7,27,,waist,1604,1
8910,7,27,,legs,3828,1
8911,7,27,,feet,3829,1
8912,7,27,,ring_1,27,1
8913,7,27,,ring_2,12,1
8914,7,27,,trinket_1,29,1
8915,7,27,,trinket_2,864,1
8916,3,27,,main_hand,335,1
8917,3,27,,off_hand,851,1
8918,3,27,,head,3820,1
8919,3,27,,neck,3,1
8920,3,27,,shoulder,1871,1
8921,3,27,,back,50,1
8922,3,27,,chest,3824,1
8923,3,27,,wrist,1739,1
8924,3,27,,hands,3826,1
8925,3,27,,waist,1604,1
8926,3,27,,legs,3828,1
8927,3,27,,feet,3829,1
8928,3,27,,ring_1,27,1
8929,3,27,,ring_2,12,1
8930,3,27,,trinket_1,29,1
8931,3,27,,trinket_2,149,1
8932,6,27,53,waist,3944,1
8933,6,27,53,back,50,1
8934,6,27,53,chest,3824,1
8935,6,27,53,feet,3829,1
8936,6,27,53,hands,3826,1
8937,6,27,53,head,3820,1
8938,6,27,53,legs,3828,1
8939,6,27,53,neck,294,1
8940,6,27,53,ring_1,12,1
8941,6,27,53,ring_2,13,1
8942,6,27,53,shoulder,3924,1
8943,6,27,53,trinket_1,149,1
8944,6,27,53,trinket_2,299,1
8945,6,27,53,main_hand,380,1
8946,6,27,53,wrist,1739,1
8947,2,27,53,waist,3944,1
8948,2,27,53,back,50,1
8949,2,27,53,chest,3824,1
8950,2,27,53,feet,1646,1
8951,2,27,53,hands,3826,1
8952,2,27,53,head,3820,1
8953,2,27,53,legs,3828,1
8954,2,27,53,neck,294,1
8955,2,27,53,ring_1,12,1
8956,2,27,53,ring_2,12,1
8957,2,27,53,shoulder,3924,1
8958,2,27,53,trinket_1,149,1
8959,2,27,53,trinket_2,149,1
8960,2,27,53,main_hand,380,1
8961,2,27,53,wrist,1739,1
8962,1,27,53,waist,3944,1
8963,1,27,53,back,50,1
8964,1,27,53,chest,3824,1
8965,1,27,53,feet,3829,1
8966,1,27,53,hands,3826,1
8967,1,27,53,head,3820,1
8968,1,27,53,legs,3828,1
8969,1,27,53,neck,294,1
8970,1,27,53,ring_1,12,1
8971,1,27,53,ring_2,12,1
8972,1,27,53,shoulder,3924,1
8973,1,27,53,trinket_1,149,1
8974,1,27,53,trinket_2,299,1
8975,1,27,53,main_hand,380,1
8976,1,27,53,wrist,1739,1
8977,1,27,54,waist,3944,1
8978,1,27,54,back,50,1
8979,1,27,54,chest,3824,1
8980,1,27,54,feet,3829,1
8981,1,27,54,hands,3826,1
8982,1,27,54,head,3820,1
8983,1,27,54,legs,3828,1
8984,1,27,54,neck,294,1
8985,1,27,54,ring_1,12,1
8986,1,27,54,ring_2,12,1
8987,1,27,54,shoulder,3924,1
8988,1,27,54,trinket_1,149,1
8989,1,27,54,trinket_2,299,1
8990,1,27,54,main_hand,380,1
8991,1,27,54,wrist,1739,1
8992,2,27,54,waist,3944,1
8993,2,27,54,back,50,1
8994,2,27,54,chest,3824,1
8995,2,27,54,feet,1646,1
8996,2,27,54,hands,3826,1
8997,2,27,54,head,3820,1
8998,2,27,54,legs,3828,1
8999,2,27,54,neck,294,1
9000,2,27,54,ring_1,12,1
9001,2,27,54,ring_2,12,1
9002,2,27,54,shoulder,3924,1
9003,2,27,54,trinket_1,149,1
9004,2,27,54,trinket_2,149,1
9005,2,27,54,main_hand,380,1
9006,2,27,54,wrist,1739,1
9007,6,27,54,waist,3944,1
9008,6,27,54,back,50,1
9009,6,27,54,chest,3824,1
9010,6,27,54,feet,3829,1
9011,6,27,54,hands,3826,1
9012,6,27,54,head,3820,1
9013,6,27,54,legs,3828,1
9014,6,27,54,neck,294,1
9015,6,27,54,ring_1,12,1
9016,6,27,54,ring_2,13,1
9017,6,27,54,shoulder,3924,1
9018,6,27,54,trinket_1,149,1
9019,6,27,54,trinket_2,299,1
9020,6,27,54,main_hand,380,1
9021,6,27,54,wrist,1739,1
9022,7,28,,main_hand,335,1
9023,7,28,,off_hand,851,1
9024,7,28,,head,3820,1
9025,7,28,,neck,3,1
9026,7,28,,shoulder,1871,1
9027,7,28,,back,50,1
9028,7,28,,chest,3824,1
9029,7,28,,wrist,1739,1
9030,7,28,,hands,3826,1
9031,7,28,,waist,1604,1
9032,7,28,,legs,3828,1
9033,7,28,,feet,3829,1
9034,7,28,,ring_1,27,1
9035,7,28,,ring_2,12,1
9036,7,28,,trinket_1,29,1
9037,7,28,,trinket_2,864,1
9038,3,28,,main_hand,335,1
9039,3,28,,off_hand,851,1
9040,3,28,,head,3820,1
9041,3,28,,neck,3,1
9042,3,28,,shoulder,1871,1
9043,3,28,,back,50,1
9044,3,28,,chest,3824,1
9045,3,28,,wrist,1739,1
9046,3,28,,hands,3826,1
9047,3,28,,waist,1604,1
9048,3,28,,legs,3828,1
9049,3,28,,feet,3829,1
9050,3,28,,ring_1,27,1
9051,3,28,,ring_2,12,1
9052,3,28,,trinket_1,149,1
9053,3,28,,trinket_2,334,1
9054,6,28,55,waist,1643,1
9055,6,28,55,back,50,1
9056,6,28,55,chest,3824,1
9057,6,28,55,feet,3829,1
9058,6,28,55,hands,3826,1
9059,6,28,55,head,3820,1
9060,6,28,55,legs,3828,1
9061,6,28,55,neck,294,1
9062,6,28,55,ring_1,12,1
9063,6,28,55,ring_2,12,1
9064,6,28,55,shoulder,3924,1
9065,6,28,55,trinket_1,149,1
9066,6,28,55,trinket_2,299,1
9067,6,28,55,main_hand,380,1
9068,6,28,55,wrist,1739,1
9069,6,28,56,waist,1643,1
9070,6,28,56,back,50,1
9071,6,28,56,chest,3824,1
9072,6,28,56,feet,3829,1
9073,6,28,56,hands,3826,1
9074,6,28,56,head,3820,1
9075,6,28,56,legs,3828,1
9076,6,28,56,neck,294,1
9077,6,28,56,ring_1,12,1
9078,6,28,56,ring_2,12,1
9079,6,28,56,shoulder,3924,1
9080,6,28,56,trinket_1,149,1
9081,6,28,56,trinket_2,299,1
9082,6,28,56,main_hand,380,1
9083,6,28,56,wrist,1739,1
9084,2,28,55,waist,3944,1
9085,2,28,55,back,50,1
9086,2,28,55,chest,3824,1
9087,2,28,55,feet,3947,1
9088,2,28,55,hands,3826,1
9089,2,28,55,head,3820,1
9090,2,28,55,legs,3828,1
9091,2,28,55,neck,278,1
9092,2,28,55,ring_1,12,1
9093,2,28,55,ring_2,12,1
9094,2,28,55,shoulder,3924,1
9095,2,28,55,trinket_1,149,1
9096,2,28,55,trinket_2,149,1
9097,2,28,55,main_hand,380,1
9098,2,28,55,wrist,1739,1
9099,2,28,56,waist,3944,1
9100,2,28,56,back,50,1
9101,2,28,56,chest,3824,1
9102,2,28,56,feet,3947,1
9103,2,28,56,hands,3826,1
9104,2,28,56,head,3820,1
9105,2,28,56,legs,3828,1
9106,2,28,56,neck,278,1
9107,2,28,56,ring_1,12,1
9108,2,28,56,ring_2,12,1
9109,2,28,56,shoulder,3924,1
9110,2,28,56,trinket_1,149,1
9111,2,28,56,trinket_2,149,1
9112,2,28,56,main_hand,380,1
9113,2,28,56,wrist,1739,1
9114,8,28,,main_hand,319,1
9115,8,28,,off_hand,851,1
9116,8,28,,head,3820,1
9117,8,28,,neck,278,1
9118,8,28,,shoulder,1871,1
9119,8,28,,back,50,1
9120,8,28,,chest,3824,1
9121,8,28,,wrist,1739,1
9122,8,28,,hands,3826,1
9123,8,28,,waist,1604,1
9124,8,28,,legs,3828,1
9125,8,28,,feet,3829,1
9126,8,28,,ring_1,27,1
9127,8,28,,ring_2,12,1
9128,8,28,,trinket_1,149,1
9129,8,28,,trinket_2,334,1
9130,1,28,55,waist,1643,1
9131,1,28,55,back,50,1
9132,1,28,55,chest,3824,1
9133,1,28,55,feet,3829,1
9134,1,28,55,hands,3826,1
9135,1,28,55,head,3820,1
9136,1,28,55,legs,3828,1
9137,1,28,55,neck,294,1
9138,1,28,55,ring_1,12,1
9139,1,28,55,ring_2,12,1
9140,1,28,55,shoulder,3924,1
9141,1,28,55,trinket_1,149,1
9142,1,28,55,trinket_2,299,1
9143,1,28,55,main_hand,380,1
9144,1,28,55,wrist,1739,1
9145,1,28,56,waist,1643,1
9146,1,28,56,back,50,1
9147,1,28,56,chest,3824,1
9148,1,28,56,feet,3829,1
9149,1,28,56,hands,3826,1
9150,1,28,56,head,3820,1
9151,1,28,56,legs,3828,1
9152,1,28,56,neck,294,1
9153,1,28,56,ring_1,12,1
9154,1,28,56,ring_2,12,1
9155,1,28,56,shoulder,3924,1
9156,1,28,56,trinket_1,149,1
9157,1,28,56,trinket_2,299,1
9158,1,28,56,main_hand,380,1
9159,1,28,56,wrist,1739,1
9160,8,29,,main_hand,319,1
9161,8,29,,off_hand,851,1
9162,8,29,,head,3820,1
9163,8,29,,neck,278,1
9164,8,29,,shoulder,1871,1
9165,8,29,,back,50,1
9166,8,29,,chest,3824,1
9167,8,29,,wrist,1739,1
9168,8,29,,hands,3826,1
9169,8,29,,waist,1604,1
9170,8,29,,legs,3828,1
9171,8,29,,feet,3829,1
9172,8,29,,ring_1,27,1
9173,8,29,,ring_2,12,1
9174,8,29,,trinket_1,333,1
9175,8,29,,trinket_2,165,1
9176,7,29,,main_hand,335,1
9177,7,29,,off_hand,851,1
9178,7,29,,head,3820,1
9179,7,29,,neck,3,1
9180,7,29,,shoulder,1871,1
9181,7,29,,back,50,1
9182,7,29,,chest,3824,1
9183,7,29,,wrist,1739,1
9184,7,29,,hands,3826,1
9185,7,29,,waist,1604,1
9186,7,29,,legs,3828,1
9187,7,29,,feet,3829,1
9188,7,29,,ring_1,27,1
9189,7,29,,ring_2,12,1
9190,7,29,,trinket_1,29,1
9191,7,29,,trinket_2,165,1
9192,3,29,,main_hand,335,1
9193,3,29,,off_hand,851,1
9194,3,29,,head,3820,1
9195,3,29,,neck,3,1
9196,3,29,,shoulder,1871,1
9197,3,29,,back,50,1
9198,3,29,,chest,3824,1
9199,3,29,,wrist,1739,1
9200,3,29,,hands,3826,1
9201,3,29,,waist,1604,1
9202,3,29,,legs,3828,1
9203,3,29,,feet,3829,1
9204,3,29,,ring_1,27,1
9205,3,29,,ring_2,12,1
9206,3,29,,trinket_1,29,1
9207,3,29,,trinket_2,165,1
9208,6,29,57,waist,3944,1
9209,6,29,57,back,50,1
9210,6,29,57,chest,3824,1
9211,6,29,57,feet,3829,1
9212,6,29,57,hands,3826,1
9213,6,29,57,head,3820,1
9214,6,29,57,legs,3828,1
9215,6,29,57,neck,294,1
9216,6,29,57,ring_1,12,1
9217,6,29,57,ring_2,12,1
9218,6,29,57,shoulder,3924,1
9219,6,29,57,trinket_1,299,1
9220,6,29,57,trinket_2,299,1
9221,6,29,57,main_hand,380,1
9222,6,29,57,wrist,1792,1
9223,6,29,58,waist,3944,1
9224,6,29,58,back,50,1
9225,6,29,58,chest,3824,1
9226,6,29,58,feet,3829,1
9227,6,29,58,hands,3826,1
9228,6,29,58,head,3820,1
9229,6,29,58,legs,3828,1
9230,6,29,58,neck,294,1
9231,6,29,58,ring_1,12,1
9232,6,29,58,ring_2,12,1
9233,6,29,58,shoulder,3924,1
9234,6,29,58,trinket_1,299,1
9235,6,29,58,trinket_2,299,1
9236,6,29,58,main_hand,380,1
9237,6,29,58,wrist,1792,1
9238,2,29,57,waist,1778,1
9239,2,29,57,back,50,1
9240,2,29,57,chest,3824,1
9241,2,29,57,feet,1646,1
9242,2,29,57,hands,3826,1
9243,2,29,57,head,3820,1
9244,2,29,57,legs,3828,1
9245,2,29,57,neck,278,1
9246,2,29,57,ring_1,12,1
9247,2,29,57,ring_2,12,1
9248,2,29,57,shoulder,3924,1
9249,2,29,57,trinket_1,149,1
9250,2,29,57,trinket_2,299,1
9251,2,29,57,main_hand,380,1
9252,2,29,57,wrist,1739,1
9253,8,14,,head,4142,1
9254,8,14,,neck,853,1
9255,8,14,,shoulder,4144,1
9256,8,14,,back,50,1
9257,8,14,,chest,4146,1
9258,8,14,,wrist,7,1
9259,8,14,,hands,4148,1
9260,8,14,,waist,4149,1
9261,8,14,,legs,4150,1
9262,8,14,,feet,11,1
9263,8,14,,ring_1,12,1
9264,8,14,,ring_2,12,1
9265,8,14,,trinket_1,59,1
9266,8,14,,trinket_2,2570,1
9267,8,14,,main_hand,1,1
9268,7,14,,head,4142,1
9269,7,14,,neck,853,1
9270,7,14,,shoulder,4144,1
9271,7,14,,back,50,1
9272,7,14,,chest,4146,1
9273,7,14,,wrist,7,1
9274,7,14,,hands,4148,1
9275,7,14,,waist,4149,1
9276,7,14,,legs,4150,1
9277,7,14,,feet,11,1
9278,7,14,,ring_1,27,1
9279,7,14,,ring_2,12,1
9280,7,14,,trinket_1,29,1
9281,7,14,,trinket_2,2570,1
9282,7,14,,main_hand,4171,1
9283,3,14,,head,4142,1
9284,3,14,,neck,853,1
9285,3,14,,shoulder,4144,1
9286,3,14,,back,50,1
9287,3,14,,chest,4146,1
9288,3,14,,wrist,7,1
9289,3,14,,hands,4148,1
9290,3,14,,waist,4149,1
9291,3,14,,legs,4150,1
9292,3,14,,feet,11,1
9293,3,14,,ring_1,27,1
9294,3,14,,ring_2,12,1
9295,3,14,,trinket_1,29,1
9296,3,14,,trinket_2,2570,1
9297,3,14,,main_hand,4171,1
9298,8,15,,head,4142,1
9299,8,15,,neck,48,1
9300,8,15,,shoulder,4144,1
9301,8,15,,back,398,1
9302,8,15,,chest,4146,1
9303,8,15,,wrist,7,1
9304,8,15,,hands,8,1
9305,8,15,,waist,4149,1
9306,8,15,,legs,4150,1
9307,8,15,,feet,4220,1
9308,8,15,,ring_1,27,1
9309,8,15,,ring_2,57,1
9310,8,15,,trinket_1,59,1
9311,8,15,,trinket_2,15,1
9312,8,15,,main_hand,4291,1
9313,7,15,,head,4142,1
9314,7,15,,neck,48,1
9315,7,15,,shoulder,4144,1
9316,7,15,,back,398,1
9317,7,15,,chest,4146,1
9318,7,15,,wrist,7,1
9319,7,15,,hands,8,1
9320,7,15,,waist,4149,1
9321,7,15,,legs,4150,1
9322,7,15,,feet,4220,1
9323,7,15,,ring_1,27,1
9324,7,15,,ring_2,57,1
9325,7,15,,trinket_1,29,1
9326,7,15,,trinket_2,2570,1
9327,7,15,,main_hand,61,1
9328,3,15,,head,4142,1
9329,3,15,,neck,48,1
9330,3,15,,shoulder,4144,1
9331,3,15,,back,398,1
9332,3,15,,chest,4146,1
9333,3,15,,wrist,7,1
9334,3,15,,hands,8,1
9335,3,15,,waist,4149,1
9336,3,15,,legs,4150,1
9337,3,15,,feet,4220,1
9338,3,15,,ring_1,27,1
9339,3,15,,ring_2,57,1
9340,3,15,,trinket_1,29,1
9341,3,15,,trinket_2,2570,1
9342,3,15,,main_hand,61,1
9343,6,15,29,waist,2420,1
9344,6,15,29,back,368,1
9345,6,15,29,chest,4146,1
9346,6,15,29,feet,2422,1
9347,6,15,29,hands,4191,1
9348,6,15,29,head,4142,1
9349,6,15,29,legs,4150,1
9350,6,15,29,neck,294,1
9351,6,15,29,ring_1,13,1
9352,6,15,29,ring_2,13,1
9353,6,15,29,shoulder,4144,1
9354,6,15,29,trinket_1,2570,1
9355,6,15,29,trinket_2,2570,1
9356,6,15,29,main_hand,2757,1
9357,6,15,29,off_hand,61,1
9358,6,15,29,wrist,7,1
9359,2,15,29,waist,2491,1
9360,2,15,29,back,398,1
9361,2,15,29,chest,4146,1
9362,2,15,29,feet,2422,1
9363,2,15,29,hands,4191,1
9364,2,15,29,head,4142,1
9365,2,15,29,legs,4150,1
9366,2,15,29,neck,278,1
9367,2,15,29,ring_1,13,1
9368,2,15,29,ring_2,13,1
9369,2,15,29,shoulder,4144,1
9370,2,15,29,trinket_1,2570,1
9371,2,15,29,trinket_2,2570,1
9372,2,15,29,main_hand,2757,1
9373,2,15,29,off_hand,4291,1
9374,2,15,29,wrist,7,1
9375,2,15,30,waist,2491,1
9376,2,15,30,back,398,1
9377,2,15,30,chest,4146,1
9378,2,15,30,feet,2422,1
9379,2,15,30,hands,4191,1
9380,2,15,30,head,4142,1
9381,2,15,30,legs,4150,1
9382,2,15,30,neck,278,1
9383,2,15,30,ring_1,13,1
9384,2,15,30,ring_2,13,1
9385,2,15,30,shoulder,4144,1
9386,2,15,30,trinket_1,2570,1
9387,2,15,30,trinket_2,2570,1
9388,2,15,30,main_hand,2757,1
9389,2,15,30,off_hand,4291,1
9390,2,15,30,wrist,7,1
9391,6,15,30,waist,2420,1
9392,6,15,30,back,368,1
9393,6,15,30,chest,4146,1
9394,6,15,30,feet,2422,1
9395,6,15,30,hands,4191,1
9396,6,15,30,head,4142,1
9397,6,15,30,legs,4150,1
9398,6,15,30,neck,294,1
9399,6,15,30,ring_1,13,1
9400,6,15,30,ring_2,13,1
9401,6,15,30,shoulder,4144,1
9402,6,15,30,trinket_1,2570,1
9403,6,15,30,trinket_2,2570,1
9404,6,15,30,main_hand,2757,1
9405,6,15,30,off_hand,61,1
9406,6,15,30,wrist,7,1
9407,1,15,29,waist,2420,1
9408,1,15,29,back,368,1
9409,1,15,29,chest,4146,1
9410,1,15,29,feet,2422,1
9411,1,15,29,hands,4191,1
9412,1,15,29,head,4142,1
9413,1,15,29,legs,4150,1
9414,1,15,29,neck,294,1
9415,1,15,29,ring_1,13,1
9416,1,15,29,ring_2,13,1
9417,1,15,29,shoulder,4144,1
9418,1,15,29,trinket_1,2570,1
9419,1,15,29,trinket_2,2570,1
9420,1,15,29,main_hand,2757,1
9421,1,15,29,off_hand,61,1
9422,1,15,29,wrist,7,1
9423,1,15,30,waist,2420,1
9424,1,15,30,back,368,1
9425,1,15,30,chest,4146,1
9426,1,15,30,feet,2422,1
9427,1,15,30,hands,4191,1
9428,1,15,30,head,4142,1
9429,1,15,30,legs,4150,1
9430,1,15,30,neck,294,1
9431,1,15,30,ring_1,13,1
9432,1,15,30,ring_2,13,1
9433,1,15,30,shoulder,4144,1
9434,1,15,30,trinket_1,2570,1
9435,1,15,30,trinket_2,2570,1
9436,1,15,30,main_hand,2757,1
9437,1,15,30,off_hand,61,1
9438,1,15,30,wrist,7,1
9439,8,1,,main_hand,2555,1
9440,8,1,,off_hand,2556,1
9441,8,1,,head,4142,1
9442,8,1,,neck,3,1
9443,8,1,,shoulder,4144,1
9444,8,1,,back,140,1
9445,8,1,,chest,4146,1
9446,8,1,,wrist,2562,1
9447,8,1,,hands,8,1
9448,8,1,,waist,2420,1
9449,8,1,,legs,4150,1
9450,8,1,,feet,11,1
9451,8,1,,ring_1,676,1
9452,8,1,,ring_2,12,1
9453,8,1,,trinket_1,14,1
9454,8,1,,trinket_2,2570,1
9455,7,1,,main_hand,2555,1
9456,7,1,,off_hand,2556,1
9457,7,1,,head,4142,1
9458,7,1,,neck,3,1
9459,7,1,,shoulder,4144,1
9460,7,1,,back,140,1
9461,7,1,,chest,4146,1
9462,7,1,,wrist,2562,1
9463,7,1,,hands,8,1
9464,7,1,,waist,2420,1
9465,7,1,,legs,4150,1
9466,7,1,,feet,11,1
9467,7,1,,ring_1,27,1
9468,7,1,,ring_2,676,1
9469,7,1,,trinket_1,29,1
9470,7,1,,trinket_2,2570,1
9471,3,1,,main_hand,2555,1
9472,3,1,,off_hand,2556,1
9473,3,1,,head,4142,1
9474,3,1,,neck,3,1
9475,3,1,,shoulder,4144,1
9476,3,1,,back,140,1
9477,3,1,,chest,4146,1
9478,3,1,,wrist,2562,1
9479,3,1,,hands,8,1
9480,3,1,,waist,2420,1
9481,3,1,,legs,4150,1
9482,3,1,,feet,11,1
9483,3,1,,ring_1,27,1
9484,3,1,,ring_2,676,1
9485,3,1,,trinket_1,29,1
9486,3,1,,trinket_2,2570,1
9487,6,1,1,waist,2603,1
9488,6,1,1,back,638,1
9489,6,1,1,chest,4146,1
9490,6,1,1,feet,2494,1
9491,6,1,1,hands,4191,1
9492,6,1,1,head,4142,1
9493,6,1,1,legs,4150,1
9494,6,1,1,neck,294,1
9495,6,1,1,ring_1,12,1
9496,6,1,1,ring_2,676,1
9497,6,1,1,shoulder,4144,1
9498,6,1,1,trinket_1,2570,1
9499,6,1,1,trinket_2,2570,1
9500,6,1,1,main_hand,2616,1
9501,6,1,1,off_hand,2473,1
9502,6,1,1,wrist,5520,1
9503,6,1,2,waist,2603,1
9504,6,1,2,back,638,1
9505,6,1,2,chest,4146,1
9506,6,1,2,feet,2494,1
9507,6,1,2,hands,4191,1
9508,6,1,2,head,4142,1
9509,6,1,2,legs,4150,1
9510,6,1,2,neck,294,1
9511,6,1,2,ring_1,12,1
9512,6,1,2,ring_2,676,1
9513,6,1,2,shoulder,4144,1
9514,6,1,2,trinket_1,2570,1
9515,6,1,2,trinket_2,2570,1
9516,6,1,2,main_hand,2616,1
9517,6,1,2,off_hand,2473,1
9518,6,1,2,wrist,5520,1
9519,2,1,2,waist,2603,1
9520,2,1,2,back,638,1
9521,2,1,2,chest,4146,1
9522,2,1,2,feet,2494,1
9523,2,1,2,hands,4191,1
9524,2,1,2,head,4142,1
9525,2,1,2,legs,4150,1
9526,2,1,2,neck,278,1
9527,2,1,2,ring_1,863,1
9528,2,1,2,ring_2,13,1
9529,2,1,2,shoulder,4144,1
9530,2,1,2,trinket_1,14,1
9531,2,1,2,trinket_2,2570,1
9532,2,1,2,main_hand,2616,1
9533,2,1,2,off_hand,2473,1
9534,2,1,2,wrist,5456,1
9535,2,1,1,waist,2603,1
9536,2,1,1,back,638,1
9537,2,1,1,chest,4146,1
9538,2,1,1,feet,2494,1
9539,2,1,1,hands,4191,1
9540,2,1,1,head,4142,1
9541,2,1,1,legs,4150,1
9542,2,1,1,neck,278,1
9543,2,1,1,ring_1,863,1
9544,2,1,1,ring_2,13,1
9545,2,1,1,shoulder,4144,1
9546,2,1,1,trinket_1,14,1
9547,2,1,1,trinket_2,2570,1
9548,2,1,1,main_hand,2616,1
9549,2,1,1,off_hand,2473,1
9550,2,1,1,wrist,5456,1
9551,1,1,2,waist,2603,1
9552,1,1,2,back,638,1
9553,1,1,2,chest,4146,1
9554,1,1,2,feet,2494,1
9555,1,1,2,hands,4191,1
9556,1,1,2,head,4142,1
9557,1,1,2,legs,4150,1
9558,1,1,2,neck,294,1
9559,1,1,2,ring_1,13,1
9560,1,1,2,ring_2,12,1
9561,1,1,2,shoulder,4144,1
9562,1,1,2,trinket_1,2570,1
9563,1,1,2,trinket_2,2570,1
9564,1,1,2,main_hand,2616,1
9565,1,1,2,off_hand,2473,1
9566,1,1,2,wrist,5456,1
9567,1,1,1,waist,2603,1
9568,1,1,1,back,638,1
9569,1,1,1,chest,4146,1
9570,1,1,1,feet,2494,1
9571,1,1,1,hands,4191,1
9572,1,1,1,head,4142,1
9573,1,1,1,legs,4150,1
9574,1,1,1,neck,294,1
9575,1,1,1,ring_1,13,1
9576,1,1,1,ring_2,12,1
9577,1,1,1,shoulder,4144,1
9578,1,1,1,trinket_1,2570,1
9579,1,1,1,trinket_2,2570,1
9580,1,1,1,main_hand,2616,1
9581,1,1,1,off_hand,2473,1
9582,1,1,1,wrist,5456,1
9583,1,6,11,waist,2744,1
9584,1,6,11,back,5,1
9585,1,6,11,chest,6,1
9586,1,6,11,feet,11,1
9587,1,6,11,hands,53,1
9588,1,6,11,head,2,1
9589,1,6,11,legs,10,1
9590,1,6,11,neck,294,1
9591,1,6,11,ring_1,12,1
9592,1,6,11,ring_2,13,1
9593,1,6,11,shoulder,4,1
9594,1,6,11,trinket_1,2570,1
9595,1,6,11,trinket_2,299,1
9596,1,6,11,main_hand,2757,1
9597,1,6,11,wrist,7,1
9598,1,6,12,waist,2744,1
9599,1,6,12,back,5,1
9600,1,6,12,chest,6,1
9601,1,6,12,feet,11,1
9602,1,6,12,hands,53,1
9603,1,6,12,head,2,1
9604,1,6,12,legs,10,1
9605,1,6,12,neck,294,1
9606,1,6,12,ring_1,12,1
9607,1,6,12,ring_2,13,1
9608,1,6,12,shoulder,4,1
9609,1,6,12,trinket_1,2570,1
9610,1,6,12,trinket_2,299,1
9611,1,6,12,main_hand,2757,1
9612,1,6,12,wrist,7,1
9613,2,6,11,waist,4511,1
9614,2,6,11,back,398,1
9615,2,6,11,chest,6,1
9616,2,6,11,feet,4514,1
9617,2,6,11,hands,53,1
9618,2,6,11,head,2,1
9619,2,6,11,legs,10,1
9620,2,6,11,neck,644,1
9621,2,6,11,ring_1,57,1
9622,2,6,11,ring_2,57,1
9623,2,6,11,shoulder,4,1
9624,2,6,11,trinket_1,15,1
9625,2,6,11,trinket_2,15,1
9626,2,6,11,main_hand,2757,1
9627,2,6,11,wrist,7,1
9628,2,6,12,waist,4511,1
9629,2,6,12,back,398,1
9630,2,6,12,chest,6,1
9631,2,6,12,feet,4514,1
9632,2,6,12,hands,53,1
9633,2,6,12,head,2,1
9634,2,6,12,legs,10,1
9635,2,6,12,neck,644,1
9636,2,6,12,ring_1,57,1
9637,2,6,12,ring_2,57,1
9638,2,6,12,shoulder,4,1
9639,2,6,12,trinket_1,15,1
9640,2,6,12,trinket_2,15,1
9641,2,6,12,main_hand,2757,1
9642,2,6,12,wrist,7,1
9643,6,6,11,waist,2744,1
9644,6,6,11,back,5,1
9645,6,6,11,chest,6,1
9646,6,6,11,feet,11,1
9647,6,6,11,hands,53,1
9648,6,6,11,head,2,1
9649,6,6,11,legs,10,1
9650,6,6,11,neck,294,1
9651,6,6,11,ring_1,12,1
9652,6,6,11,ring_2,13,1
9653,6,6,11,shoulder,4,1
9654,6,6,11,trinket_1,2570,1
9655,6,6,11,trinket_2,299,1
9656,6,6,11,main_hand,2757,1
9657,6,6,11,wrist,7,1
9658,6,6,12,waist,2744,1
9659,6,6,12,back,5,1
9660,6,6,12,chest,6,1
9661,6,6,12,feet,11,1
9662,6,6,12,hands,53,1
9663,6,6,12,head,2,1
9664,6,6,12,legs,10,1
9665,6,6,12,neck,294,1
9666,6,6,12,ring_1,12,1
9667,6,6,12,ring_2,13,1
9668,6,6,12,shoulder,4,1
9669,6,6,12,trinket_1,2570,1
9670,6,6,12,trinket_2,299,1
9671,6,6,12,main_hand,2757,1
9672,6,6,12,wrist,7,1
9673,1,25,50,waist,2744,1
9674,1,25,50,back,4572,1
9675,1,25,50,chest,6,1
9676,1,25,50,feet,11,1
9677,1,25,50,hands,53,1
9678,1,25,50,head,2,1
9679,1,25,50,legs,10,1
