id,item_id,blizzard_item_id,item_name,instance_type,encounter_name,instance_name,blizzard_instance_id,blizzard_encounter_id,is_suspected_junk
276,3944,249319,Endless March Waistwrap,raid,Imperator Averzian,The Voidspire,1307,2733,f
277,5813,264497,Imperator's Torment Crystal,raid,Imperator Averzian,The Voidspire,1307,2733,f
278,5814,258522,Plans: Bloomforged Greataxe,raid,Vorasius,The Voidspire,1307,2734,f
279,5815,249354,Voidforged Hungering Nullcore,raid,Vorasius,The Voidspire,1307,2734,f
280,5816,249353,Voidcast Hungering Nullcore,raid,Vorasius,The Voidspire,1307,2734,f
281,5817,249352,Voidcured Hungering Nullcore,raid,Vorasius,The Voidspire,1307,2734,f
282,5818,249351,Voidwoven Hungering Nullcore,raid,Vorasius,The Voidspire,1307,2734,f
283,472,249302,Inescapable Reach,raid,Vorasius,The Voidspire,1307,2734,f
284,1545,249925,Hungering Victory,raid,Vorasius,The Voidspire,1307,2734,f
285,2570,249342,Heart of Ancient Hunger,raid,Vorasius,The Voidspire,1307,2734,f
286,1333,249336,Signet of the Starved Beast,raid,Vorasius,The Voidspire,1307,2734,f
287,851,249276,Grimoire of the Eternal Light,raid,Vorasius,The Voidspire,1307,2734,f
288,2422,249332,Parasite Stompers,raid,Vorasius,The Voidspire,1307,2734,f
289,5825,249317,Frenzy's Rebuke,raid,Vorasius,The Voidspire,1307,2734,f
290,598,249327,Void-Skinned Bracers,raid,Vorasius,The Voidspire,1307,2734,f
291,1792,249315,Voracious Wristwraps,raid,Vorasius,The Voidspire,1307,2734,f
292,5828,264498,Voltaic Trigore Egg,raid,Vorasius,The Voidspire,1307,2734,f
293,5829,258123,Pattern: Sunfire Silk Spellthread,raid,Fallen-King Salhadaar,The Voidspire,1307,2736,f
294,5830,249366,Voidforged Unraveled Nullcore,raid,Fallen-King Salhadaar,The Voidspire,1307,2736,f
295,5831,249365,Voidcast Unraveled Nullcore,raid,Fallen-King Salhadaar,The Voidspire,1307,2736,f
296,5832,249364,Voidcured Unraveled Nullcore,raid,Fallen-King Salhadaar,The Voidspire,1307,2736,f
297,5833,249363,Voidwoven Unraveled Nullcore,raid,Fallen-King Salhadaar,The Voidspire,1307,2736,f
298,5834,249281,Blade of the Final Twilight,raid,Fallen-King Salhadaar,The Voidspire,1307,2736,f
299,301,249298,Tormentor's Bladed Fists,raid,Fallen-King Salhadaar,The Voidspire,1307,2736,f
300,5836,249340,Wraps of Cosmic Madness,raid,Fallen-King Salhadaar,The Voidspire,1307,2736,f
301,5837,249341,Volatile Void Suffuser,raid,Fallen-King Salhadaar,The Voidspire,1307,2736,f
302,853,249337,Ribbon of Coiled Malice,raid,Fallen-King Salhadaar,The Voidspire,1307,2736,f
303,5839,249316,Crown of the Fractured Tyrant,raid,Fallen-King Salhadaar,The Voidspire,1307,2736,f
304,1245,249304,Fallen King's Cuffs,raid,Fallen-King Salhadaar,The Voidspire,1307,2736,f
305,735,249314,Twisted Twilight Sash,raid,Fallen-King Salhadaar,The Voidspire,1307,2736,f
306,5842,249308,Despotic Raiment,raid,Fallen-King Salhadaar,The Voidspire,1307,2736,f
307,5843,264494,Banded Domanaar Storage Crate,raid,Fallen-King Salhadaar,The Voidspire,1307,2736,f
308,5844,264672,Cosmic Ritual Stone,raid,Fallen-King Salhadaar,The Voidspire,1307,2736,f
309,5845,258521,Plans: Blood Knight's Impetus,raid,Vaelgor & Ezzorak,The Voidspire,1307,2735,f
310,5846,249362,Voidforged Corrupted Nullcore,raid,Vaelgor & Ezzorak,The Voidspire,1307,2735,f
311,5847,249361,Voidcast Corrupted Nullcore,raid,Vaelgor & Ezzorak,The Voidspire,1307,2735,f
312,5848,249360,Voidcured Corrupted Nullcore,raid,Vaelgor & Ezzorak,The Voidspire,1307,2735,f
313,5849,249359,Voidwoven Corrupted Nullcore,raid,Vaelgor & Ezzorak,The Voidspire,1307,2735,f
314,4861,249280,Emblazoned Sunglaive,raid,Vaelgor & Ezzorak,The Voidspire,1307,2735,f
315,3644,249287,Clutchmates' Caress,raid,Vaelgor & Ezzorak,The Voidspire,1307,2735,f
316,2059,249339,Gloom-Spattered Dreadscale,raid,Vaelgor & Ezzorak,The Voidspire,1307,2735,f
317,165,249346,Vaelgor's Final Stare,raid,Vaelgor & Ezzorak,The Voidspire,1307,2735,f
318,2420,249331,Ezzorak's Gloombind,raid,Vaelgor & Ezzorak,The Voidspire,1307,2735,f
319,5855,249318,Nullwalker's Dread Epaulettes,raid,Vaelgor & Ezzorak,The Voidspire,1307,2735,f
320,2282,249321,Vaelgor's Fearsome Grasp,raid,Vaelgor & Ezzorak,The Voidspire,1307,2735,f
321,3829,249305,Slippers of the Midnight Flame,raid,Vaelgor & Ezzorak,The Voidspire,1307,2735,f
322,140,249370,Draconic Nullcape,raid,Vaelgor & Ezzorak,The Voidspire,1307,2735,f
323,5859,264491,Voidbound Holding Cell,raid,Vaelgor & Ezzorak,The Voidspire,1307,2735,f
324,5860,258517,Plans: Knight-Commander's Palisade,raid,Lightblinded Vanguard,The Voidspire,1307,2737,f
325,5861,249358,Voidforged Fanatical Nullcore,raid,Lightblinded Vanguard,The Voidspire,1307,2737,f
326,5862,249357,Voidcast Fanatical Nullcore,raid,Lightblinded Vanguard,The Voidspire,1307,2737,f
327,5863,249356,Voidcured Fanatical Nullcore,raid,Lightblinded Vanguard,The Voidspire,1307,2737,f
328,5864,249355,Voidwoven Fanatical Nullcore,raid,Lightblinded Vanguard,The Voidspire,1307,2737,f
329,61,249277,Bellamy's Final Judgement,raid,Lightblinded Vanguard,The Voidspire,1307,2737,f
330,4829,249294,Blade of the Blind Verdict,raid,Lightblinded Vanguard,The Voidspire,1307,2737,f
331,1137,249808,Litany of Lightblind Wrath,raid,Lightblinded Vanguard,The Voidspire,1307,2737,f
332,147,249369,Bond of Light,raid,Lightblinded Vanguard,The Voidspire,1307,2737,f
333,5869,249311,Lightblood Greaves,raid,Lightblinded Vanguard,The Voidspire,1307,2737,f
334,3777,249303,Waistcord of the Judged,raid,Lightblinded Vanguard,The Voidspire,1307,2737,f
335,5871,249333,Blooming Barklight Spaulders,raid,Lightblinded Vanguard,The Voidspire,1307,2737,f
336,5872,249330,War Chaplain's Grips,raid,Lightblinded Vanguard,The Voidspire,1307,2737,f
337,5873,262957,Tattered Vanguard Banner,raid,Lightblinded Vanguard,The Voidspire,1307,2737,f
338,1321,249288,Ranger-Captain's Lethal Recurve,raid,Crown of the Cosmos,The Voidspire,1307,2738,f
339,2555,249295,Turalyon's False Echo,raid,Crown of the Cosmos,The Voidspire,1307,2738,f
340,334,249809,Locus-Walker's Ribbon,raid,Crown of the Cosmos,The Voidspire,1307,2738,f
341,5877,249345,Ranger-Captain's Iridescent Insignia,raid,Crown of the Cosmos,The Voidspire,1307,2738,f
342,3,249368,Eternal Voidsong Chain,raid,Crown of the Cosmos,The Voidspire,1307,2738,f
343,54,249380,Hate-Tied Waistchain,raid,Crown of the Cosmos,The Voidspire,1307,2738,f
344,5880,249309,Sunbound Breastplate,raid,Crown of the Cosmos,The Voidspire,1307,2738,f
345,921,249325,Untethered Berserker's Grips,raid,Crown of the Cosmos,The Voidspire,1307,2738,f
346,5882,249312,Nightblade's Pantaloons,raid,Crown of the Cosmos,The Voidspire,1307,2738,f
347,330,249382,Canopy Walker's Footwraps,raid,Crown of the Cosmos,The Voidspire,1307,2738,f
348,5884,249329,Gaze of the Unrestrained,raid,Crown of the Cosmos,The Voidspire,1307,2738,f
349,5885,268049,Voidspire Vanquisher's Argent Trophy,raid,Crown of the Cosmos,The Voidspire,1307,2738,f
350,3224,260423,Arator's Swift Remembrance,raid,Crown of the Cosmos,The Voidspire,1307,2738,f
351,5887,266887,Voidspire Vanquisher's Gleaming Trophy,raid,Crown of the Cosmos,The Voidspire,1307,2738,f
352,5888,265951,Voidspire Vanquisher's Aureate Trophy,raid,Crown of the Cosmos,The Voidspire,1307,2738,f
353,5889,269269,Devouring Ritual Spire,raid,Crown of the Cosmos,The Voidspire,1307,2738,f
354,5890,256715,Design: Thalassian Phoenix Torque,raid,"Belo'ren, Child of Al'ar",March on Quel'Danas,1308,2739,f
355,58,249919,Sin'dorei Band of Hope,raid,"Belo'ren, Child of Al'ar",March on Quel'Danas,1308,2739,f
356,485,249806,Radiant Plume,raid,"Belo'ren, Child of Al'ar",March on Quel'Danas,1308,2739,f
357,5893,249807,The Eternal Egg,raid,"Belo'ren, Child of Al'ar",March on Quel'Danas,1308,2739,f
358,5894,249284,Belo'ren's Swift Talon,raid,"Belo'ren, Child of Al'ar",March on Quel'Danas,1308,2739,f
359,335,249283,"Belo'melorn, the Shattered Talon",raid,"Belo'ren, Child of Al'ar",March on Quel'Danas,1308,2739,f
360,2556,249921,Thalassian Dawnguard,raid,"Belo'ren, Child of Al'ar",March on Quel'Danas,1308,2739,f
361,1604,249376,Whisper-Inscribed Sash,raid,"Belo'ren, Child of Al'ar",March on Quel'Danas,1308,2739,f
362,5898,249328,Echoing Void Mantle,raid,"Belo'ren, Child of Al'ar",March on Quel'Danas,1308,2739,f
363,5899,249322,Radiant Clutchtender's Jerkin,raid,"Belo'ren, Child of Al'ar",March on Quel'Danas,1308,2739,f
364,924,249377,Darkstrider Treads,raid,"Belo'ren, Child of Al'ar",March on Quel'Danas,1308,2739,f
365,3638,249324,Eternal Flame Scaleguards,raid,"Belo'ren, Child of Al'ar",March on Quel'Danas,1308,2739,f
366,5902,249307,Emberborn Grasps,raid,"Belo'ren, Child of Al'ar",March on Quel'Danas,1308,2739,f
367,1349,260235,Umbral Plume,raid,"Belo'ren, Child of Al'ar",March on Quel'Danas,1308,2739,f
368,5904,264187,Blessed Phoenix Egg,raid,"Belo'ren, Child of Al'ar",March on Quel'Danas,1308,2739,f
369,48,250247,Amulet of the Abyssal Hymn,raid,Midnight Falls,March on Quel'Danas,1308,2740,f
370,5906,258519,Plans: Magister's Valediction,raid,Midnight Falls,March on Quel'Danas,1308,2740,f
371,5907,249811,Light of the Cosmic Crescendo,raid,Midnight Falls,March on Quel'Danas,1308,2740,f
372,864,249810,Shadow of the Empyrean Requiem,raid,Midnight Falls,March on Quel'Danas,1308,2740,f
373,4171,249296,"Alah'endal, the Dawnsong",raid,Midnight Falls,March on Quel'Danas,1308,2740,f
374,1733,249286,Brazier of the Dissonant Dirge,raid,Midnight Falls,March on Quel'Danas,1308,2740,f
375,1738,249912,Robes of Endless Oblivion,raid,Midnight Falls,March on Quel'Danas,1308,2740,f
376,593,249913,Mask of Darkest Intent,raid,Midnight Falls,March on Quel'Danas,1308,2740,f
377,1051,249914,Oblivion Guise,raid,Midnight Falls,March on Quel'Danas,1308,2740,f
378,2421,249915,Extinction Guards,raid,Midnight Falls,March on Quel'Danas,1308,2740,f
379,5915,249367,Chiming Void Curio,raid,Midnight Falls,March on Quel'Danas,1308,2740,f
380,27,249920,Eye of Midnight,raid,Midnight Falls,March on Quel'Danas,1308,2740,f
381,5917,246590,Ashes of Belo'ren,raid,Midnight Falls,March on Quel'Danas,1308,2740,f
382,5918,267646,March on Quel'Danas Vanquisher's Argent Trophy,raid,Midnight Falls,March on Quel'Danas,1308,2740,f
383,136,260408,Lightless Lament,raid,Midnight Falls,March on Quel'Danas,1308,2740,f
384,5920,266885,March on Quel'Danas Vanquisher's Gleaming Trophy,raid,Midnight Falls,March on Quel'Danas,1308,2740,f
385,5921,264492,Chaotic Void Maw,raid,Midnight Falls,March on Quel'Danas,1308,2740,f
386,5922,265949,March on Quel'Danas Vanquisher's Aureate Trophy,raid,Midnight Falls,March on Quel'Danas,1308,2740,f
1159,6695,6907,Tortoise Armor,dungeon,Ghamoo-Ra,Blackfathom Deeps,227,368,f
1160,6696,6908,Ghamoo-Ra's Bind,dungeon,Ghamoo-Ra,Blackfathom Deeps,227,368,f
1161,6697,151432,Twilight Turtleskin Leggings,dungeon,Ghamoo-Ra,Blackfathom Deeps,227,368,f
1162,6698,151433,Thick Shellplate Shoulders,dungeon,Ghamoo-Ra,Blackfathom Deeps,227,368,f
1163,6699,888,Naga Battle Gloves,dungeon,Domina,Blackfathom Deeps,227,436,f
1164,6700,11121,Darkwater Talwar,dungeon,Domina,Blackfathom Deeps,227,436,f
1165,6701,3078,Naga Heartpiercer,dungeon,Domina,Blackfathom Deeps,227,436,f
1166,6702,132554,Deadly Serpentine Grips,dungeon,Domina,Blackfathom Deeps,227,436,f
1167,6703,151434,Foul Shadowsleet Slippers,dungeon,Domina,Blackfathom Deeps,227,436,f
1168,6704,151435,Domina's Deathmaw Greaves,dungeon,Domina,Blackfathom Deeps,227,436,f
1169,6705,6905,Reef Axe,dungeon,Subjugator Kor'ul,Blackfathom Deeps,227,426,f
1170,6706,6906,Algae Fists,dungeon,Subjugator Kor'ul,Blackfathom Deeps,227,426,f
1171,6707,151436,Murloc Oppressor's Band,dungeon,Subjugator Kor'ul,Blackfathom Deeps,227,426,f
1172,6708,120163,Thruk's Fishing Rod,dungeon,Thruk,Blackfathom Deeps,227,1145,f
1173,6709,120164,Thruk's Heavy Duty Fishing Pole,dungeon,Thruk,Blackfathom Deeps,227,1145,f
1174,6710,120165,Thruk's Fillet Knife,dungeon,Thruk,Blackfathom Deeps,227,1145,f
1175,6711,151437,Hook Charm Necklace,dungeon,Thruk,Blackfathom Deeps,227,1145,f
1176,6712,6904,Bite of Serra'kis,dungeon,Guardian of the Deep,Blackfathom Deeps,227,447,f
1177,6713,6901,Glowing Thresher Cape,dungeon,Guardian of the Deep,Blackfathom Deeps,227,447,f
1178,6714,6902,Bands of Serra'kis,dungeon,Guardian of the Deep,Blackfathom Deeps,227,447,f
1179,6715,132555,Serra'kis Scale Wraps,dungeon,Guardian of the Deep,Blackfathom Deeps,227,447,f
1180,6716,120166,Gorestained Garb,dungeon,Executioner Gore,Blackfathom Deeps,227,1144,f
1181,6717,120167,Bloody Twilight Cloak,dungeon,Executioner Gore,Blackfathom Deeps,227,1144,f
1182,6718,1155,Rod of the Sleepwalker,dungeon,Twilight Lord Bathiel,Blackfathom Deeps,227,437,f
1183,6719,6903,Gaze Dreamer Pants,dungeon,Twilight Lord Bathiel,Blackfathom Deeps,227,437,f
1184,6720,151438,Hungering Deepwater Treads,dungeon,Twilight Lord Bathiel,Blackfathom Deeps,227,437,f
1185,6721,151439,Bathiel's Scale Spaulders,dungeon,Twilight Lord Bathiel,Blackfathom Deeps,227,437,f
1186,6722,151440,Blackfathom Ascendant's Helm,dungeon,Twilight Lord Bathiel,Blackfathom Deeps,227,437,f
1187,6723,6909,Strike of the Hydra,dungeon,Aku'mai,Blackfathom Deeps,227,444,f
1188,6724,6910,Leech Pants,dungeon,Aku'mai,Blackfathom Deeps,227,444,f
1189,6725,6911,Moss Cinch,dungeon,Aku'mai,Blackfathom Deeps,227,444,f
1190,6726,132553,Algae-Twined Waistcord,dungeon,Aku'mai,Blackfathom Deeps,227,444,f
1191,6727,151441,Aku'mai Worshipper's Greatboots,dungeon,Aku'mai,Blackfathom Deeps,227,444,f
1192,6728,11624,Kentic Amice,dungeon,High Interrogator Gerstahn,Blackrock Depths,228,369,f
1193,6729,22240,Greaves of Withering Despair,dungeon,High Interrogator Gerstahn,Blackrock Depths,228,369,f
1194,6730,11625,Enthralled Sphere,dungeon,High Interrogator Gerstahn,Blackrock Depths,228,369,f
1195,6731,11626,Blackveil Cape,dungeon,High Interrogator Gerstahn,Blackrock Depths,228,369,f
1196,6732,11632,Earthslag Shoulders,dungeon,Lord Roccor,Blackrock Depths,228,370,f
1197,6733,22234,Mantle of Lost Hope,dungeon,Lord Roccor,Blackrock Depths,228,370,f
1198,6734,11631,Stoneshell Guard,dungeon,Lord Roccor,Blackrock Depths,228,370,f
1199,6735,11679,Rubicund Armguards,dungeon,Lord Roccor,Blackrock Depths,228,370,f
1200,6736,22271,Leggings of Frenzied Magic,dungeon,Lord Roccor,Blackrock Depths,228,370,f
1201,6737,11627,Fleetfoot Greaves,dungeon,Houndmaster Grebmar,Blackrock Depths,228,371,f
1202,6738,11628,Houndmaster's Bow,dungeon,Houndmaster Grebmar,Blackrock Depths,228,371,f
1203,6739,11629,Houndmaster's Rifle,dungeon,Houndmaster Grebmar,Blackrock Depths,228,371,f
1204,6740,11623,Spritecaster Cape,dungeon,Houndmaster Grebmar,Blackrock Depths,228,371,f
1205,6741,11685,Splinthide Shoulders,dungeon,Ring of Law,Blackrock Depths,228,372,f
1206,6742,11686,Girdle of Beastial Fury,dungeon,Ring of Law,Blackrock Depths,228,372,f
1207,6743,11722,Dregmetal Spaulders,dungeon,Ring of Law,Blackrock Depths,228,372,f
1208,6744,11662,Ban'thok Sash,dungeon,Ring of Law,Blackrock Depths,228,372,f
1209,6745,11726,Savage Gladiator Chain,dungeon,Ring of Law,Blackrock Depths,228,372,t
1210,6746,11728,Savage Gladiator Leggings,dungeon,Ring of Law,Blackrock Depths,228,372,t
1211,6747,11824,Cyclopean Band,dungeon,Ring of Law,Blackrock Depths,228,372,f
1212,6748,11665,Ogreseer Fists,dungeon,Ring of Law,Blackrock Depths,228,372,f
1213,6749,11729,Savage Gladiator Helm,dungeon,Ring of Law,Blackrock Depths,228,372,t
1214,6750,11633,Spiderfang Carapace,dungeon,Ring of Law,Blackrock Depths,228,372,f
1215,6751,11730,Savage Gladiator Grips,dungeon,Ring of Law,Blackrock Depths,228,372,t
1216,6752,11634,Silkweb Gloves,dungeon,Ring of Law,Blackrock Depths,228,372,f
1217,6753,11731,Savage Gladiator Greaves,dungeon,Ring of Law,Blackrock Depths,228,372,f
1218,6754,11635,Hookfang Shanker,dungeon,Ring of Law,Blackrock Depths,228,372,f
1219,6755,11702,Grizzle's Skinner,dungeon,Ring of Law,Blackrock Depths,228,372,f
1220,6756,11703,Stonewall Girdle,dungeon,Ring of Law,Blackrock Depths,228,372,f
1221,6757,22266,Flarethorn,dungeon,Ring of Law,Blackrock Depths,228,372,f
1222,6758,11675,Shadefiend Boots,dungeon,Ring of Law,Blackrock Depths,228,372,f
1223,6759,11677,Graverot Cape,dungeon,Ring of Law,Blackrock Depths,228,372,f
1224,6760,11678,Carapace of Anub'shiah,dungeon,Ring of Law,Blackrock Depths,228,372,f
1225,6761,11747,Flamestrider Robes,dungeon,Pyromancer Loregrain,Blackrock Depths,228,373,f
1226,6762,11748,Pyric Caduceus,dungeon,Pyromancer Loregrain,Blackrock Depths,228,373,f
1227,6763,11749,Searingscale Leggings,dungeon,Pyromancer Loregrain,Blackrock Depths,228,373,f
1228,6764,11750,Kindling Stave,dungeon,Pyromancer Loregrain,Blackrock Depths,228,373,f
1229,6765,22270,Entrenching Boots,dungeon,Pyromancer Loregrain,Blackrock Depths,228,373,f
1230,6766,11764,Cinderhide Armsplints,dungeon,Lord Incendius,Blackrock Depths,228,374,f
1231,6767,11765,Pyremail Wristguards,dungeon,Lord Incendius,Blackrock Depths,228,374,f
1232,6768,11766,Flameweave Cuffs,dungeon,Lord Incendius,Blackrock Depths,228,374,f
1233,6769,11767,Emberplate Armguards,dungeon,Lord Incendius,Blackrock Depths,228,374,f
1234,6770,11784,Arbiter's Blade,dungeon,Warder Stilgiss,Blackrock Depths,228,375,f
1235,6771,22241,Dark Warder's Pauldrons,dungeon,Warder Stilgiss,Blackrock Depths,228,375,f
1236,6772,11782,Boreal Mantle,dungeon,Warder Stilgiss,Blackrock Depths,228,375,f
1237,6773,11783,Chillsteel Girdle,dungeon,Warder Stilgiss,Blackrock Depths,228,375,f
1238,6774,151405,Cold-Forged Chestplate,dungeon,Warder Stilgiss,Blackrock Depths,228,375,f
1239,6775,11841,Senior Designer's Pantaloons,dungeon,Fineous Darkvire,Blackrock Depths,228,376,f
1240,6776,11842,Lead Surveyor's Mantle,dungeon,Fineous Darkvire,Blackrock Depths,228,376,f
1241,6777,11839,Chief Architect's Monocle,dungeon,Fineous Darkvire,Blackrock Depths,228,376,f
1242,6778,22223,Foreman's Head Protector,dungeon,Fineous Darkvire,Blackrock Depths,228,376,f
1243,6779,151406,Belt of the Eminent Mason,dungeon,Fineous Darkvire,Blackrock Depths,228,376,f
1244,6780,11802,Lavacrest Leggings,dungeon,Bael'Gar,Blackrock Depths,228,377,f
1245,6781,11803,Force of Magma,dungeon,Bael'Gar,Blackrock Depths,228,377,f
1246,6782,11805,Rubidium Hammer,dungeon,Bael'Gar,Blackrock Depths,228,377,f
1247,6783,11807,Sash of the Burning Heart,dungeon,Bael'Gar,Blackrock Depths,228,377,f
1248,6784,22257,Bloodclot Band,dungeon,Bael'Gar,Blackrock Depths,228,377,f
1249,6785,11816,Angerforge's Battle Axe,dungeon,General Angerforge,Blackrock Depths,228,378,f
1250,6786,11817,Lord General's Sword,dungeon,General Angerforge,Blackrock Depths,228,378,f
1251,6787,11810,Force of Will,dungeon,General Angerforge,Blackrock Depths,228,378,f
1252,6788,11820,Royal Decorated Armor,dungeon,General Angerforge,Blackrock Depths,228,378,f
1253,6789,11821,Warstrife Leggings,dungeon,General Angerforge,Blackrock Depths,228,378,f
1254,6790,12557,Ebonsteel Spaulders,dungeon,General Angerforge,Blackrock Depths,228,378,f
1255,6791,11932,Guiding Stave of Wisdom,dungeon,General Angerforge,Blackrock Depths,228,378,f
1256,6792,11819,Second Wind,dungeon,Golem Lord Argelmach,Blackrock Depths,228,379,f
1257,6793,11669,Naglering,dungeon,Golem Lord Argelmach,Blackrock Depths,228,379,f
1258,6794,11822,Omnicast Boots,dungeon,Golem Lord Argelmach,Blackrock Depths,228,379,f
1259,6795,11823,Luminary Kilt,dungeon,Golem Lord Argelmach,Blackrock Depths,228,379,f
1260,6796,18043,Coal Miner Boots,dungeon,Hurley Blackbreath,Blackrock Depths,228,380,f
1261,6797,18044,Hurley's Tankard,dungeon,Hurley Blackbreath,Blackrock Depths,228,380,f
1262,6798,11735,Ragefury Eyepatch,dungeon,Hurley Blackbreath,Blackrock Depths,228,380,f
1263,6799,11922,Blood-Etched Blade,dungeon,Hurley Blackbreath,Blackrock Depths,228,380,f
1264,6800,151408,Dark Iron Dredger's Pauldrons,dungeon,Hurley Blackbreath,Blackrock Depths,228,380,f
1265,6801,151407,Blackened Pit Trousers,dungeon,Hurley Blackbreath,Blackrock Depths,228,380,f
1266,6802,11744,Bloodfist,dungeon,Phalanx,Blackrock Depths,228,381,f
1267,6803,11745,Fists of Phalanx,dungeon,Phalanx,Blackrock Depths,228,381,f
1268,6804,22212,Golem Fitted Pauldrons,dungeon,Phalanx,Blackrock Depths,228,381,f
1269,6805,22204,Wristguards of Renown,dungeon,Phalanx,Blackrock Depths,228,381,f
1270,6806,151409,Ferrous Cord,dungeon,Phalanx,Blackrock Depths,228,381,f
1271,6807,12793,Mixologist's Tunic,dungeon,Plugger Spazzring,Blackrock Depths,228,383,f
1272,6808,18653,Schematic: Goblin Jumper Cables XL,dungeon,Plugger Spazzring,Blackrock Depths,228,383,f
1273,6809,12791,Barman Shanker,dungeon,Plugger Spazzring,Blackrock Depths,228,383,f
1274,6810,151410,Bottle-Popper Ring,dungeon,Plugger Spazzring,Blackrock Depths,228,383,f
1275,6811,11808,Circle of Flame,dungeon,Ambassador Flamelash,Blackrock Depths,228,384,f
1276,6812,11832,Burst of Knowledge,dungeon,Ambassador Flamelash,Blackrock Depths,228,384,f
1277,6813,11809,Flame Wrath,dungeon,Ambassador Flamelash,Blackrock Depths,228,384,f
